postcode,epc,hpr
OX9 3LT,60.5,0.75
OX9 3FE,83.9,1.17
OX11 7EH,69.9,0.99
OX9 3NH,58.4,0.78
OX39 4AW,86.1,1.1
RG4 9BU,50.7,0.76
RG8 9AT,47.6,0.67
OX33 1YP,67.7,0.98
RG9 1NU,71.1,1.01
OX49 5DN,43.8,0.61
OX9 3RG,73.3,1.04
OX11 7PA,66.9,0.81
OX11 8HB,64.5,0.91
RG4 9TF,67.0,0.98
OX44 7LA,53.9,0.79
OX10 8EA,66.2,0.9
OX10 0PX,51.0,0.78
OX11 7RQ,65.1,0.98
OX9 3NZ,84.6,1.15
OX11 7JW,58.9,0.81
OX10 9BF,76.9,1.03
OX49 5BU,51.8,0.68
OX11 9LE,61.8,0.84
OX10 9PU,61.1,0.81
OX11 8TW,71.5,0.93
OX11 7TW,66.4,0.96
OX9 3HU,57.5,0.75
OX10 6SW,57.1,0.79
OX11 8EA,57.6,0.76
OX11 7GE,69.6,1.0
OX11 9LL,51.5,0.68
OX11 9RH,64.7,0.93
RG9 5WA,64.6,0.96
OX9 3UA,67.5,0.92
OX44 7RF,66.8,0.98
OX10 0TB,66.0,0.81
OX11 8JT,56.6,0.87
OX33 1DY,50.8,0.65
OX10 6FT,84.3,1.12
OX11 7TE,69.4,1.0
OX10 7NY,64.6,0.83
OX9 2AR,58.2,0.93
OX11 7RZ,63.2,0.95
OX11 8UP,63.0,0.93
RG9 5PS,53.1,0.79
OX10 9FN,84.3,1.15
OX11 7TF,68.8,1.02
OX11 7FQ,71.8,0.99
OX39 4RR,53.3,0.83
OX44 9NH,73.3,1.0
OX10 8NR,68.6,0.99
RG8 9BJ,61.0,0.89
OX9 2FL,84.3,1.09
OX10 9ER,59.7,0.97
RG9 1AG,62.0,0.89
OX10 0NE,62.4,0.86
OX39 4RD,59.0,0.83
OX10 6SD,55.0,0.7
RG8 7PZ,68.6,0.99
OX9 2AN,61.1,0.88
RG9 6BS,50.1,0.93
OX33 1SQ,62.9,0.9
RG9 5QB,64.2,0.99
RG8 0AS,62.6,0.93
OX10 0QA,47.3,0.67
RG9 5PA,56.1,0.88
OX39 4PS,55.7,0.76
OX10 7JY,58.7,0.89
OX11 7TT,72.0,1.04
OX11 7GZ,80.7,0.98
OX10 8EZ,57.0,0.79
RG9 4LX,66.8,0.95
OX10 6DG,67.1,0.97
OX11 7ST,58.7,0.95
RG4 9AS,64.0,0.88
OX10 9PP,61.7,0.83
OX10 6AU,47.0,0.78
OX10 8HL,63.9,0.9
OX33 1JT,54.7,0.78
OX44 7RD,56.3,0.81
RG8 9BS,64.2,0.89
OX11 7RF,65.0,0.94
OX9 3XW,65.5,0.89
OX10 8AW,65.0,0.94
OX10 8DQ,63.3,0.96
OX44 7LJ,56.5,0.64
OX10 0PL,63.6,0.93
OX10 6SL,58.7,0.81
OX10 6NU,67.1,0.85
OX11 7UZ,59.3,0.92
OX11 7XU,70.4,1.0
OX10 9GF,70.8,1.01
OX11 8QT,56.7,0.8
OX11 9FY,84.0,1.16
OX49 5PA,60.0,0.83
RG9 1RD,62.1,0.87
OX9 3WP,66.3,0.94
OX33 1SF,69.4,0.97
RG8 0UY,59.8,0.94
RG9 1ED,55.6,0.66
OX9 7ED,64.7,0.96
OX49 5JQ,77.2,1.05
OX10 6JQ,48.0,0.79
RG9 2JR,70.1,0.8
OX9 3BQ,65.1,0.81
OX10 9NZ,72.8,0.92
OX10 6PL,74.3,1.06
OX14 3DS,49.7,0.8
OX11 7SF,61.1,0.91
OX39 4FJ,84.9,1.15
RG9 1AT,64.9,0.71
OX10 0BU,47.0,0.49
OX10 0SJ,45.6,0.71
RG4 9BX,61.6,0.89
OX11 0BT,58.4,0.71
OX10 9BQ,58.2,0.82
OX44 7SQ,61.3,0.9
OX10 8HX,66.5,0.84
OX11 7SJ,65.5,0.95
RG8 9AX,58.0,0.79
RG8 0BY,61.1,0.92
OX11 8AL,56.4,0.72
OX14 4QH,53.1,0.71
RG8 9EY,52.8,0.76
OX10 8EL,54.7,0.79
OX33 1DP,72.2,1.0
OX11 9AG,48.4,0.7
OX10 9FU,84.2,1.18
OX9 3LR,61.4,0.8
OX11 9BA,52.0,0.82
RG9 5AW,54.1,0.89
OX11 6BS,83.7,1.18
OX39 4LF,56.1,0.81
OX11 9EW,42.7,0.71
OX49 5TL,41.3,0.72
RG9 4BQ,84.7,1.17
OX11 7UU,68.7,1.0
OX44 7SS,53.0,0.8
OX39 4JG,64.4,0.84
OX49 5TS,58.3,0.94
RG4 9HY,53.3,0.82
RG9 1TS,62.5,0.87
OX11 7HX,56.1,0.73
RG9 4AX,61.0,0.82
OX44 7UG,39.7,0.49
OX11 8DZ,52.0,0.6
OX11 7UD,61.9,0.92
OX33 1LU,60.0,0.85
OX11 7FY,70.0,1.0
OX10 9ED,61.0,0.9
OX39 4DB,84.4,1.17
OX10 7HE,65.2,0.97
RG8 0UD,75.5,1.12
OX39 4EH,59.7,0.92
RG4 7UA,34.6,0.61
OX11 0AB,63.0,0.97
OX11 9LW,58.0,0.86
OX10 7JA,57.1,0.91
OX10 7QJ,69.0,0.91
OX11 7QE,66.0,0.98
OX10 9GZ,81.1,1.13
OX39 4DE,81.4,1.16
RG9 6LQ,49.8,0.86
