district,epc,hpr
PR6,63.7,0.9
PR5,65.6,0.93
PR7,67.1,0.95
L40,62.8,0.91
PR25,73.4,1.02
PR26,60.4,0.86
BL6,69.1,0.99
BB2,54.1,0.75
RG14,81.0,1.12
PR4,29.0,0.7
WN6,1.0,0.3
