sector,epc,hpr,lat,long
PR6 9,64.1,0.9,-2.599031906666666,53.63057716888888
PR5 8,67.7,0.96,-2.6407516470588237,53.714761519607855
PR6 7,65.9,0.95,-2.636977777777777,53.689450028673846
PR7 7,80.1,1.11,-2.661538,53.67954286243385
PR7 5,63.8,0.91,-2.694253864661656,53.633297511278215
PR7 6,65.1,0.94,-2.678140190954774,53.666016979899496
PR7 2,64.5,0.91,-2.6408796282051274,53.64712772222221
PR6 8,59.3,0.82,-2.5858400708661424,53.69230899212598
L40 2,62.0,0.89,-2.768041111111112,53.62970775
PR7 1,63.7,0.91,-2.6382613865979385,53.65828132989692
PR7 3,67.5,0.96,-2.6328209905660382,53.64117622641507
PR6 0,63.5,0.89,-2.6199227295081955,53.65459639344262
PR25 5,73.4,1.02,-2.667649045454546,53.69817889090909
PR7 4,62.4,0.89,-2.6285503641618493,53.61922881502886
PR26 9,61.2,0.86,-2.7802167333333334,53.666643600000015
PR26 8,55.7,0.84,-2.7369812222222225,53.6794701851852
PR5 0,54.2,0.77,-2.6087002137931035,53.74221611034484
BL6 7,67.0,0.97,-2.54872699111111,53.60309960444442
PR5 6,60.5,0.91,-2.6581617738515906,53.72848889045935
L40 3,64.8,0.96,-2.7619644285714293,53.619361971428575
BB2 5,54.1,0.75,-2.5275242645161304,53.72651970967744
BL6 5,72.6,1.03,-2.56964301056338,53.5931756443662
RG14 1,81.0,1.12,-1.3297255854700858,51.40714809401709
PR25 4,60.8,0.9,-2.6822412389380528,53.699382761061926
PR26 7,40.0,0.69,-2.732167938053096,53.69301331858409
PR4 6,29.0,0.7,-2.8424749285714275,53.68738895634922
WN6 9,1.0,0.3,-2.7150165266666657,53.59172812
PR5 7,75.0,1.15,nan,nan
