district,epc,hpr
LE14,57.7,0.86
LE13,64.0,0.91
NG13,63.3,0.91
LE7,57.0,0.86
LE15,46.9,0.78
NG32,48.1,0.79
NG33,45.6,0.72
NG12,42.5,0.86
