district,epc,hpr
NG7,61.6,0.77
NG8,62.5,0.87
NG5,63.3,0.87
NG3,63.3,0.84
NG6,62.4,0.84
NG2,64.1,0.82
NG9,66.2,0.86
NG11,63.9,0.86
NG1,71.3,0.92
NG13,81.9,1.14
NG4,54.4,0.88
NG12,83.9,1.16
