district,epc,hpr
SE1,72.0,0.87
SE16,72.7,0.92
SE17,70.6,0.81
SE15,67.5,0.79
SE5,66.6,0.76
SE19,62.6,0.78
SE22,62.6,0.7
SE11,64.9,0.72
SE4,71.4,0.82
SE24,56.1,0.61
SE21,58.9,0.69
SE26,61.4,0.77
SE23,63.5,0.72
SE8,68.6,0.8
SE14,69.2,0.81
SE7,81.0,1.13
BS10,65.0,1.08
