postcode,epc,hpr
SE1 2JW,67.1,0.95
SE16 2XL,68.0,0.74
SE16 7FJ,74.4,0.98
SE17 3SD,61.6,0.72
SE1 5UY,66.4,0.69
SE15 5NS,61.4,0.62
SE5 7SW,57.2,0.59
SE17 3RZ,57.6,0.62
SE17 1TU,62.1,0.66
SE5 7ED,80.7,0.97
SE1 1QW,71.8,0.75
SE15 3PQ,63.7,0.66
SE1 0BF,71.2,1.02
SE1 2PP,74.4,0.97
SE1 6SH,79.1,1.01
SE19 1PA,70.8,0.87
SE16 7JJ,66.6,0.78
SE5 9JL,50.9,0.83
SE15 6DF,62.8,0.78
SE17 2JF,63.1,0.72
SE16 3BN,73.6,0.94
SE16 5HE,62.0,0.84
SE15 2PT,63.8,0.62
SE22 0AP,54.7,0.64
SE1 9JG,85.3,1.03
SE16 7PF,49.0,0.89
SE15 4HY,60.0,0.59
SE17 3HE,62.6,0.63
SE17 1LP,69.2,0.78
SE15 3UL,66.7,0.62
SE1 1AP,86.2,1.07
SE17 2FJ,80.8,1.09
SE17 1JL,82.1,1.06
SE16 3ET,69.6,0.93
SE1 5HT,70.6,0.8
SE16 3FH,81.0,1.03
SE11 4JD,69.0,0.64
SE17 3HU,66.8,0.7
SE22 8LT,65.1,0.72
SE1 3GP,86.1,1.07
SE1 4BS,76.7,0.97
SE1 6EB,79.3,0.99
SE22 8SL,73.4,1.02
SE1 6EE,83.1,0.97
SE1 3RG,67.3,0.77
SE5 8BA,65.6,0.81
SE16 7JS,65.8,0.69
SE16 4SX,73.6,0.83
SE15 1RR,70.3,0.68
SE1 3SU,72.6,0.79
SE15 6BG,79.5,1.08
SE15 3DQ,55.0,0.63
SE17 2ED,54.8,0.55
SE16 3PD,68.6,0.75
SE1 6EH,82.3,0.97
SE1 4SN,73.6,0.97
SE17 3HT,67.6,0.71
SE22 9HD,60.5,0.63
SE5 8RS,59.9,0.65
SE16 2TJ,70.1,0.97
SE1 0FT,84.5,1.06
SE15 5UF,69.1,0.81
SE1 6DB,64.4,0.79
SE17 2BP,66.1,0.71
SE16 6PJ,66.0,0.96
SE4 2ED,62.0,0.65
SE17 2HJ,54.4,0.5
SE15 1AR,82.8,1.08
SE5 0EZ,61.9,0.68
SE15 4AF,60.5,0.59
SE16 3NY,57.6,0.72
SE1 1YH,68.2,0.72
SE15 5NZ,56.1,0.6
SE1 4TE,72.6,0.88
SE1 2JL,66.7,0.95
SE17 3TP,56.3,0.57
SE15 5LX,78.2,1.0
SE1 5HE,69.6,0.97
SE1 3FY,87.2,1.09
SE1 6SW,71.7,0.75
SE17 1PR,80.8,1.01
SE1 4SB,86.8,1.13
SE5 8EY,60.5,0.83
SE16 6RS,65.9,0.96
SE24 9NU,57.0,0.61
SE16 7LA,63.9,0.95
SE15 3UF,58.7,0.61
SE17 2QE,75.0,0.95
SE1 5QE,56.8,0.58
SE17 3DJ,64.0,0.69
SE16 3QG,66.6,0.6
SE21 7JB,53.7,0.61
SE21 8ES,62.8,0.74
SE15 5QH,64.1,0.91
SE15 4DG,61.3,0.6
SE16 3BW,67.4,0.88
SE16 5XP,72.3,0.98
SE16 7AQ,86.0,1.04
SE15 5GA,72.1,0.98
SE16 7HS,70.8,0.87
SE15 5NJ,69.8,0.82
SE1 0EL,67.6,0.67
SE16 3YB,69.0,0.76
SE15 2DL,80.6,1.01
SE1 3BZ,65.9,0.64
SE17 2NT,57.1,0.51
SE17 2PT,70.0,0.71
SE16 4EH,86.4,1.07
SE5 8SG,71.0,0.91
SE1 3NT,72.0,0.84
SE16 3TU,70.6,0.89
SE16 7ER,86.7,1.08
SE15 1JS,51.9,0.67
SE1 5RF,71.2,0.86
SE1 4QA,71.3,0.96
SE15 3RG,73.4,0.97
SE15 4BS,60.4,0.64
SE24 9LZ,43.2,0.52
SE5 8DL,63.2,0.69
SE5 9LY,71.3,0.66
SE26 6SF,64.6,0.93
SE15 4EL,63.3,0.67
SE1 4GU,84.4,1.07
SE22 0DL,55.9,0.56
SE15 2UJ,55.0,0.58
SE15 2BJ,60.4,0.66
SE16 7FX,85.6,1.06
SE15 6FH,83.8,1.05
SE16 5NE,66.3,0.96
SE1 6PP,66.5,0.68
SE17 1PY,67.4,0.94
SE5 8HE,66.0,0.9
SE24 9NB,52.8,0.53
SE17 1FX,83.4,1.05
SE5 7EJ,62.6,0.67
SE19 1UL,62.7,0.73
SE17 2RW,68.3,0.8
SE1 4UE,67.0,0.79
SE15 3DX,56.7,0.59
SE22 8AD,70.1,0.69
SE17 3AU,66.8,0.81
SE1 6PX,61.6,0.62
SE15 4BT,56.9,0.63
SE17 1AQ,84.7,1.08
SE15 3AD,65.8,0.63
SE22 8AG,70.5,0.7
SE1 3FF,71.7,1.02
SE17 2QW,59.8,0.77
SE1 4PB,70.9,0.99
SE16 4AU,81.1,1.07
SE15 6RN,76.0,1.02
SE15 6FS,84.4,1.07
SE5 8NG,58.5,0.59
SE17 3FF,84.7,1.09
SE1 2NJ,56.2,0.93
SE1 0NR,81.7,1.04
SE15 6LU,74.0,0.98
SE5 9NE,59.5,0.62
SE15 4BU,59.2,0.64
SE16 6DW,59.0,0.93
SE17 1RQ,68.9,0.88
SE24 9HA,43.3,0.49
SE22 9PJ,59.2,0.62
SE17 1NE,60.2,0.64
SE16 7BB,70.8,0.84
SE17 2EH,60.1,0.53
SE1 3GB,70.9,0.99
SE15 5LE,79.2,1.0
SE1 6EG,82.4,0.97
SE1 2PS,73.2,0.8
SE17 3AE,62.1,0.59
SE15 4HQ,64.9,0.65
SE5 7FQ,86.6,1.08
SE16 4NF,68.6,0.87
SE16 7LU,85.2,1.09
SE5 0YJ,79.2,1.0
SE22 8EA,57.2,0.62
SE16 3FP,85.4,1.09
SE5 7SA,62.1,0.61
SE1 1YL,70.1,0.97
SE17 1FA,84.2,1.02
SE15 6LF,65.1,0.72
SE5 0BH,83.5,1.09
