sector,epc,hpr,lat,long
NN15 5,68.6,0.97,-0.6860078031088082,52.37625442487042
NN15 6,67.2,0.94,-0.709011356321839,52.3831194971264
NN14 1,62.3,0.92,-0.7486104884488445,52.39949709240928
NN16 9,62.1,0.86,-0.7209197459283391,52.41154607166124
NN16 8,61.1,0.81,-0.7293642438016528,52.4032483429752
NN15 7,64.9,0.91,-0.7264571404494383,52.394232567415735
NN18 8,81.9,1.14,-0.7008231500000002,52.473287017857125
NN16 0,64.1,0.85,-0.7156094558823527,52.40140130392157
NN14 6,65.9,0.91,-0.8003937391304344,52.42226239130435
NN14 2,67.2,0.95,-0.8205962266666664,52.44326124888887
LE16 8,62.5,0.94,-0.8312183742514968,52.49647674850301
NN14 3,47.4,0.75,-0.5652853611111108,52.424554625000006
NN14 4,58.3,0.89,-0.5509323863636365,52.38632555519482
NN16 6,81.0,1.1,-0.5985109816513766,52.39520639449537
NN6 9,41.3,0.73,-0.874358916666667,52.34048220192306
NN1 4,79.2,1.14,-0.8777699149999996,52.24607074999997
NN9 5,63.6,0.87,-0.6420494985590778,52.33028088760802
NW10 5,80.0,1.04,-0.2272561101321586,51.53265080616745
