district,epc,hpr
NN15,67.4,0.95
NN14,65.3,0.92
NN16,62.4,0.84
NN18,81.9,1.14
LE16,62.5,0.94
NN6,41.3,0.73
NN1,79.2,1.14
NN9,63.6,0.87
NW10,80.0,1.04
