sector,epc,hpr,lat,long
EX11 1,64.0,0.93,-3.289524455357145,50.74676858333336
EX13 5,65.3,0.95,-2.985125075907592,50.78248320462046
EX5 2,53.7,0.9,-3.375866566176467,50.74560265073535
EX12 2,63.8,0.9,-3.073246980519479,50.71014310714284
EX8 4,64.6,0.93,-3.3913817112068947,50.63431955603449
EX9 6,62.4,0.87,-3.327364631578948,50.63252986602873
EX1 3,76.8,1.09,-3.4770636036269456,50.73225867875647
EX12 3,55.0,0.81,-3.108494513513514,50.69805389189192
EX8 3,61.3,0.9,-3.405935496598639,50.63184623809525
EX8 1,60.6,0.8,-3.4136382197309425,50.620607237668175
EX8 2,67.1,0.92,-3.3948333590733597,50.62061022393826
EX10 9,63.7,0.92,-3.235975811688311,50.69634382142859
DT7 3,57.2,0.88,-2.947479954063605,50.7294169964664
EX8 5,63.4,0.91,-3.4045896465116274,50.64447585581396
EX10 8,59.8,0.82,-3.240785992452829,50.681538445283
EX5 7,83.1,1.16,-3.4018870394736846,50.7505222105263
EX14 2,66.1,0.97,-3.193294478571429,50.79272025714285
EX14 3,60.1,0.94,-3.2617879289099503,50.80020330805692
EX24 6,56.9,0.86,-3.089202693396226,50.74043036792452
EX13 8,55.1,0.85,-3.0190107446808505,50.74957880851064
EX14 4,50.9,0.9,-3.2097611418439707,50.85016733333334
EX13 7,49.6,0.83,-3.0319104879032275,50.80004793145159
EX5 1,61.8,0.92,-3.4135897224880405,50.68962481818183
EX14 1,65.0,0.91,-3.1928478956521733,50.79841923478259
EX10 0,58.6,0.89,-3.268460026785713,50.70423709374997
EX5 5,55.6,0.89,-3.5491290310559003,50.78897167701861
EX14 9,47.7,0.81,-3.1159656008403367,50.83284591596641
EX5 4,57.3,0.87,-3.466433960000001,50.80928840999998
EX5 3,58.5,0.87,-3.433602541353384,50.768587924812046
EX15 2,55.3,0.9,-3.3455468862745086,50.866428639215705
EX9 7,53.1,0.85,-3.31673069607843,50.65441641176471
EX12 4,51.3,0.85,-3.047906972222221,50.71510338888889
EX3 0,67.2,0.96,-3.4596135384615376,50.68475786538462
TA20 3,41.6,0.77,-3.016765798994974,50.90231260804023
EX4 0,50.2,0.85,-3.470944666666666,50.76252479166666
EX2 7,56.0,0.84,-3.479300116279073,50.705786399224806
EX15 3,43.0,0.98,-3.2720211672354926,50.9117189419795
EX1 4,83.7,1.18,-3.462321529411764,50.74011735294118
TA3 7,52.5,0.84,-3.1209902735849053,50.962150410377326
EX4 9,67.7,0.99,-3.490806536842105,50.74220341052629
EX14 8,47.5,0.81,nan,nan
EX3 7,79.0,1.13,nan,nan
EX9 1,49.0,0.77,nan,nan
