district,epc,hpr
EX11,64.0,0.93
EX13,60.6,0.91
EX5,68.3,1.01
EX12,61.9,0.89
EX8,63.7,0.89
EX9,60.1,0.86
EX1,77.9,1.1
EX10,61.4,0.88
DT7,57.2,0.88
EX14,60.0,0.92
EX24,56.9,0.86
EX15,55.3,0.9
EX3,67.2,0.96
TA20,41.6,0.77
EX4,51.3,0.86
EX2,56.0,0.84
TA3,52.5,0.84
