sector,epc,hpr,lat,long
RG1 7,66.6,0.81,-0.9820737828282826,51.45459922727276
RG4 7,60.3,0.83,-0.989399663865547,51.47743566386556
RG1 6,66.1,0.88,-0.9840610568181822,51.44788481249999
RG2 0,70.6,0.91,-0.9719916524064172,51.43490063636365
RG1 2,65.2,0.81,-0.9700906,51.450862475
RG2 7,63.7,0.86,-0.9575532900432904,51.43520926839823
RG1 5,59.8,0.72,-0.9537573050847452,51.448078378531065
RG30 1,67.1,0.83,-0.9996152072072076,51.459214612612605
RG6 1,59.6,0.68,-0.9311663506493508,51.45155835064936
RG1 3,69.3,0.85,-0.9560879942196536,51.45431815028904
RG4 8,62.6,0.84,-0.968305677419355,51.47732819758067
RG2 8,64.0,0.89,-0.9596742008547005,51.42146905128205
RG4 6,64.3,0.9,-0.9388217666666664,51.47616565555556
RG30 4,67.7,0.92,-1.0264627538461537,51.45385048846155
RG30 2,62.0,0.8,-1.0028206652173917,51.45326076086955
RG31 6,62.5,0.86,-1.043908967741935,51.46958147926265
RG4 5,64.8,0.87,-0.9592789115044243,51.46966834513277
RG2 6,84.1,1.12,-0.991058978723404,51.42410923404256
RG30 3,65.8,0.9,-1.0175366724137935,51.43531720689656
RG1 8,70.8,0.89,-0.976114771929825,51.461145166666704
RG30 6,62.7,0.86,-1.024837353448275,51.46354813793104
RG1 4,67.3,0.88,-0.9613595409836064,51.45285324590165
RG1 1,70.9,0.93,-0.9734027972972972,51.456733135135146
RG31 5,62.1,0.86,-1.0485730342857145,51.458269937142845
RG6 5,68.5,0.94,-0.9341836377952756,51.43034641732284
RG6 7,65.4,0.87,-0.9200896216216212,51.43829174999998
RG2 9,79.5,1.11,-0.9229754819277104,51.39757523493981
RG4 9,76.0,1.04,-0.9812635952380953,51.50782450476188
RG31 4,57.7,0.81,-1.05141562244898,51.447327540816325
RH30 1,63.0,0.8,nan,nan
DA11 8,82.5,1.17,0.3420770506329115,51.42978488185651
RG6 6,65.5,0.8,-0.943859257142857,51.44216978571428
B5 6,68.0,1.03,-1.893341032258064,52.47300001612904
RG5 4,84.9,1.16,-0.8925623788395907,51.45366611945391
