district,epc,hpr
DL8,52.3,0.83
DL11,46.2,0.78
DL10,61.2,0.88
DL9,66.1,0.94
DL2,52.4,0.83
HG4,46.5,0.79
LA10,34.6,0.59
DL7,51.5,0.87
DL12,31.4,0.73
DL6,57.7,0.83
