sector,epc,hpr,lat,long
DL8 1,60.5,0.94,-1.6331087545787546,54.30498010622714
DL11 7,47.8,0.81,-1.7802815041666669,54.48169266249999
DL10 7,62.2,0.91,-1.6710768127853883,54.387930840182655
DL9 4,67.6,0.96,-1.698244984615383,54.37710958461541
DL10 4,64.1,0.86,-1.740291188235295,54.40598289411765
DL8 3,46.0,0.77,-2.128621262376237,54.3014496980198
DL8 5,59.0,0.89,-1.807636348837209,54.3131447627907
DL9 3,63.6,0.9,-1.726765476562501,54.371950007812494
DL10 6,57.3,0.88,-1.6314480199004977,54.43597330348262
DL10 5,56.6,0.87,-1.7127858152866249,54.43562030573247
DL11 6,44.6,0.75,-1.985619882629108,54.39166937558685
DL8 4,46.1,0.77,-1.8860118238095245,54.28791418571426
DL2 2,53.1,0.83,-1.579095480362538,54.51276514803623
DL2 3,43.4,0.77,-1.7569035652173894,54.56429766521738
HG4 4,46.5,0.79,-1.6820148472222214,54.23248413194445
LA10 5,34.6,0.59,-2.493622063348417,54.31376365610861
DL7 0,51.5,0.87,-1.530112161137441,54.37766207109004
DL12 9,31.4,0.73,-1.968425740425532,54.54410428085111
DL6 2,57.7,0.83,-1.4175759782608697,54.38963708333333
DL8 2,87.5,1.17,-1.5674144426229513,54.257870045082
