district,epc,hpr
TW2,60.7,0.72
TW12,62.6,0.81
TW1,61.9,0.73
TW9,63.2,0.75
SW13,61.9,0.71
TW3,59.0,0.68
SW14,60.6,0.68
TW11,64.1,0.78
KT1,65.4,0.8
TW10,61.8,0.73
KT2,63.7,0.77
TW4,67.2,0.83
SW15,69.3,0.84
KT8,66.7,0.85
TW13,65.0,0.84
TW7,61.5,0.73
