sector,epc,hpr,lat,long
LN4 1,64.8,0.96,-0.4672005733333336,53.20940528333334
LN4 3,58.8,0.9,-0.384325056451613,53.11814230241932
LN5 0,59.3,0.91,-0.5577060720720722,53.09302232432429
NG34 9,63.9,0.95,-0.3401068947368422,53.01276939938084
LN6 9,69.8,1.02,-0.6384509431524549,53.1737888397933
NG34 7,64.5,0.92,-0.4113889040697673,52.99660896802325
LN4 4,52.4,0.88,-0.2056395454545454,53.086411225705326
NG34 8,67.2,0.98,-0.4405410741758242,53.00949123626369
LN5 9,64.7,0.96,-0.5752433151125403,53.1619657909968
LN4 2,63.6,0.95,-0.4933865351562503,53.185026328125
NG34 0,52.8,0.87,-0.3664395836575873,52.90906773929962
LN6 5,64.6,0.97,-0.6167990500000002,53.2340986125
NG32 3,50.1,0.81,-0.5616058333333335,52.9986356171171
LN6 8,67.7,0.97,-0.5802051991869918,53.19169711382112
NG23 7,80.8,1.14,-0.7467564363636364,53.17761627727275
NG34 6,82.5,1.17,-0.4175022222222222,52.98822033333334
LN6 4,64.0,0.94,-0.639552,53.22339081250001
LN10 6,45.4,0.82,-0.2134991124260356,53.15123829585798
PE20 3,45.2,0.77,-0.1599142046511627,52.95153958139533
LN3 5,66.7,0.96,-0.3505470943396227,53.24545009433962
NG24 2,39.0,0.71,-0.779243847517731,53.08287442553196
LN5 8,67.0,1.02,-0.5476866919642853,53.21014846875
