sector,epc,hpr,lat,long
CF64 2,63.0,0.84,-3.1889322821782167,51.44141564851486
CF64 5,64.9,0.94,-3.2017256967741927,51.41203918709677
CF63 4,64.7,0.81,-3.264819,51.40493862773722
CF62 3,66.2,0.97,-3.3520725810810816,51.39451018918918
CF64 3,64.6,0.86,-3.1823703645833348,51.431594666666655
CF61 1,60.4,0.88,-3.48451562937063,51.4061217692308
CF32 0,58.6,0.87,-3.6241026586826353,51.5025059520958
CF62 4,61.9,0.88,-3.424617196581196,51.40744892307692
CF64 4,66.0,0.9,-3.213461129533678,51.43432588082907
CF62 7,62.4,0.83,-3.2861098391608405,51.40380410489513
CF61 2,67.5,0.97,-3.475586535714285,51.4122545595238
CF62 5,74.9,1.02,-3.2737926057692297,51.39521683653846
CF63 1,64.9,0.87,-3.257390754098361,51.41766534426228
CF64 1,66.5,0.85,-3.1745116459627334,51.441912602484464
CF5 6,67.9,0.99,-3.290650974747476,51.4735376666667
CF62 8,63.7,0.86,-3.28036835915493,51.41081852112675
CF71 7,60.6,0.91,-3.4586458175182484,51.46125807299266
CF63 2,64.2,0.84,-3.2466337368421025,51.414573210526285
CF72 8,68.4,0.99,-3.374882027027028,51.53324309797298
CF11 8,82.4,1.14,-3.203895563218387,51.47142437356322
CF62 6,60.3,0.8,-3.293509520661157,51.39670629752065
CF62 9,67.2,0.92,-3.2718860629921247,51.418668496062985
CF63 3,60.7,0.75,-3.2545687586206897,51.40645627586208
CF35 5,59.5,0.91,-3.521750700598804,51.50475263473055
CF5 5,68.0,0.96,-3.246172748898679,51.47362873127751
CF72 9,50.1,0.87,-3.4250014154727824,51.52703339255016
CF11 7,58.0,0.68,-3.1836306291390724,51.46405441059602
CF62 1,80.0,1.13,nan,nan
CF71 4,84.0,1.18,nan,nan
CF64 8,62.0,1.03,nan,nan
