postcode,epc,hpr
HP19 8RH,60.1,0.72
HP19 7WL,76.3,0.99
HP18 0NA,69.8,0.96
HP22 6NP,72.0,1.0
HP22 6ED,34.8,0.63
HP21 7NE,56.8,0.87
HP18 9ED,45.5,0.78
HP18 0NZ,82.2,1.17
LU7 0EN,62.2,0.8
HP21 8TJ,76.6,0.99
HP18 9DN,65.1,0.91
HP22 7DD,84.2,1.18
HP19 9JG,53.2,0.7
HP20 2BA,69.4,0.93
HP21 9UF,60.5,0.9
MK18 4QG,35.0,0.78
HP23 4LU,52.2,0.86
HP19 9BQ,79.0,1.07
HP20 2SA,59.2,0.99
HP18 0NL,80.4,1.14
HP21 8NU,66.8,0.94
HP19 7XE,76.9,0.95
HP21 9DA,59.2,0.87
HP22 6JG,59.5,0.67
HP22 5HH,57.2,0.9
LU6 2JF,54.8,0.8
HP20 1XT,70.3,0.95
HP20 2BT,62.9,0.94
HP20 1JH,54.0,0.76
HP21 8YX,57.6,0.95
HP19 7SN,63.8,0.87
HP19 9NE,66.8,0.86
HP21 9PB,56.0,0.82
HP21 7FH,65.2,0.94
HP19 9HX,72.5,0.95
HP22 4DS,17.3,0.47
HP21 9BS,58.8,0.75
HP17 8JT,62.5,0.89
MK17 0AP,58.8,0.88
HP21 9XD,62.7,0.86
HP22 7BN,84.3,1.18
HP21 8YA,61.4,0.9
LU7 0HT,66.8,0.94
HP17 8DQ,61.8,0.91
HP20 2NS,63.2,0.88
HP21 8PX,69.1,0.93
HP17 8RG,58.6,0.84
HP21 9HR,63.3,0.91
HP18 0TS,35.5,0.56
HP22 4QQ,68.3,0.96
HP22 5XN,83.9,1.14
HP18 0XF,82.7,1.16
HP22 5DW,63.3,0.86
HP21 8RL,68.4,0.91
HP19 7BG,76.3,1.06
HP20 1NA,50.5,0.69
MK17 0BL,55.8,0.73
HP21 8HT,57.2,0.72
LU7 0EP,59.8,0.85
MK17 0QP,49.8,0.86
HP20 1TB,81.8,1.09
HP19 9AH,79.7,1.13
HP22 5QR,68.0,0.93
HP21 8EZ,63.9,0.87
HP18 9AW,62.2,0.91
LU7 0DB,72.2,1.03
MK18 1TL,61.9,0.87
HP18 0UR,83.5,1.13
HP21 8RU,64.4,0.97
HP21 8PU,65.6,0.9
MK18 2AS,66.3,0.97
HP20 1AQ,83.8,1.14
HP20 1LD,48.2,0.63
LU7 9DP,47.2,0.78
HP19 9XS,66.1,0.96
LU7 0LJ,46.8,0.86
HP18 9HE,43.0,0.78
MK18 7RG,84.2,1.18
HP19 7FQ,70.3,1.01
HP21 9DT,60.4,0.89
HP19 9HW,67.9,0.92
MK18 2DS,50.0,0.88
HP23 4LT,57.9,0.93
LU7 0SX,61.4,0.97
HP20 1BS,59.4,0.79
HP17 8XH,53.5,0.82
HP21 8FH,81.9,1.02
HP22 4JU,53.2,0.87
HP19 9QB,76.1,1.12
HP19 9QN,57.8,0.85
HP19 8GX,75.8,0.99
HP19 9DG,76.0,1.14
HP19 9SZ,77.8,0.99
HP22 6AR,58.7,0.88
HP18 9AT,69.9,0.99
HP17 8HA,53.5,0.77
HP19 8AH,52.5,0.58
HP18 0UG,82.9,1.13
HP19 9GX,69.6,1.04
MK18 7EH,64.8,0.91
HP21 7LW,64.5,0.93
MK18 4NY,70.1,0.98
HP18 9SU,60.7,0.92
MK18 1LZ,67.0,0.94
HP20 1PS,59.1,0.86
HP20 2ET,66.2,0.89
HP20 1NG,62.5,0.65
HP21 8HY,59.7,0.7
HP21 8LY,59.2,0.84
MK18 1WG,82.0,1.1
MK18 1SF,67.5,0.98
HP20 1RE,57.9,0.77
MK18 4HW,59.1,0.9
HP20 2QD,69.0,1.0
HP21 7HL,62.3,0.89
HP19 7HB,75.8,1.02
MK18 1JZ,64.5,0.92
HP22 5FF,78.8,1.05
HP19 0WL,69.5,0.98
HP17 8BU,58.9,0.88
HP22 4PT,54.6,0.78
HP18 0DU,44.2,0.73
HP21 8HP,67.0,0.92
HP20 1AZ,83.6,1.17
HP18 0RE,84.2,1.18
MK18 1NA,70.3,1.02
HP21 8YZ,61.7,0.94
HP19 0WY,57.4,0.95
MK18 1FZ,81.4,1.13
HP19 7SH,58.6,0.86
HP21 7ND,57.8,0.88
MK18 7DF,61.8,0.89
HP18 0LG,50.6,0.7
HP22 5BT,46.5,0.74
HP22 5RF,56.9,0.83
HP19 9HT,65.5,0.86
MK18 4EH,61.2,0.88
MK18 2GQ,88.2,1.18
HP21 9PZ,67.5,0.85
HP20 1XQ,66.9,0.95
HP21 8TZ,67.5,1.0
HP20 1RJ,70.0,0.98
HP20 1HN,63.3,0.89
HP19 7HD,72.4,1.05
MK19 6DU,47.4,0.81
HP18 0LS,42.8,0.67
HP20 2EQ,64.2,0.87
HP18 0TZ,64.0,0.96
HP21 7SR,58.8,0.6
HP22 4PS,54.7,0.74
HP22 4BN,55.8,0.92
HP17 8NZ,47.7,0.68
LU7 0TZ,51.9,0.95
HP19 8EF,64.1,0.92
MK18 1FX,68.0,1.01
MK18 3EL,70.1,0.97
HP21 8PF,71.7,0.98
MK18 1AZ,65.0,0.95
MK18 1RW,57.5,0.96
HP21 8EJ,68.7,0.93
MK18 3PD,43.6,0.69
HP22 5NP,84.2,1.16
LU7 0SR,59.8,0.87
HP21 8JJ,56.3,0.74
HP22 4HT,56.8,0.87
MK18 4QY,65.3,0.92
HP18 0TG,47.2,0.85
HP19 9NZ,74.3,0.97
HP22 7AY,83.1,1.17
HP19 8EY,66.7,1.03
HP17 8FQ,83.6,1.15
MK18 1BW,82.5,1.07
HP22 5RU,60.1,0.96
HP19 7HN,73.1,1.04
HP18 0FA,80.9,1.15
HP21 8JQ,53.8,0.63
HP21 9DF,66.3,0.85
HP20 1FA,87.1,1.18
MK18 2PQ,57.6,0.91
MK17 0DW,70.0,0.99
HP18 9DP,68.2,0.96
HP19 8GG,73.1,1.0
HP18 9DJ,65.7,0.95
HP21 7LF,64.7,0.79
HP18 1AA,84.6,1.16
LU7 0LU,47.0,0.72
HP21 7PR,56.1,0.77
HP21 9QZ,66.1,0.97
HP21 9LX,67.6,0.96
MK18 1NJ,66.2,0.78
MK18 1UN,70.7,1.03
MK17 0DS,64.0,0.94
LU7 0RN,66.9,0.94
HP18 0LL,50.8,0.62
HP20 2BG,58.4,0.78
MK18 7DE,62.6,0.94
HP18 0BN,81.8,1.16
MK18 2FD,69.1,1.03
HP19 0WG,66.8,0.99
HP17 8DZ,60.9,0.94
HP21 8ER,59.7,0.79
MK18 1FW,69.5,1.01
MK17 0QB,60.1,1.02
