district,epc,hpr
TA2,68.3,0.95
TA24,55.6,0.83
TA23,59.0,0.86
TA1,65.7,0.91
TA3,56.9,0.87
TA4,60.6,0.89
TA21,65.3,0.93
TA22,47.9,0.81
TA5,49.7,0.84
TA20,49.0,0.83
TA7,56.9,0.88
EX16,42.5,0.86
EX36,41.8,0.75
EX35,45.4,0.66
EX14,59.6,0.77
TA43,28.0,0.7
TA19,44.0,0.83
TA6,82.0,1.17
