postcode,epc,hpr
TA2 6TU,66.7,0.95
TA24 6DB,65.1,1.0
TA2 8HG,64.3,0.91
TA23 0FG,81.0,1.14
TA24 5QS,72.4,0.96
TA1 2XU,65.3,0.95
TA2 8JF,64.7,0.9
TA24 6JJ,35.4,0.74
TA1 2JP,64.4,0.93
TA24 6RN,66.5,0.96
TA3 6NA,50.1,0.76
TA2 7RH,66.7,0.94
TA4 1HY,75.3,1.04
TA2 7JT,60.2,0.89
TA21 9ES,49.6,0.76
TA1 2RY,64.0,0.97
TA2 8PG,61.3,0.92
TA4 4BU,49.9,0.87
TA24 6GE,70.8,1.02
TA4 3JD,46.9,0.84
TA1 2LZ,60.3,0.86
TA4 3HY,44.5,0.86
TA22 9NS,37.2,0.66
TA24 6LS,58.6,0.9
TA2 6AN,59.2,0.75
TA2 6TS,70.3,0.95
TA4 2LE,65.2,0.97
TA4 4RX,68.7,0.98
TA24 6EE,61.6,0.84
TA4 1QS,42.7,0.77
TA1 3SS,82.4,1.1
TA21 8DJ,66.2,1.0
TA4 2RN,49.2,0.88
TA4 3LW,59.9,0.91
TA21 8DQ,64.8,0.98
TA4 1QW,75.3,1.04
TA1 2YJ,58.4,0.8
TA2 8GA,84.9,1.15
TA1 2FF,84.6,1.08
TA1 2BS,68.5,0.94
TA5 1PL,45.2,0.68
TA21 8EA,52.6,0.71
TA1 1RD,66.0,0.95
TA2 7JL,68.2,0.89
TA23 0RH,56.1,0.94
TA2 8RB,45.4,0.75
TA1 5QT,63.3,0.94
TA1 1QN,52.7,0.6
TA1 2HG,54.8,0.83
TA22 9DW,36.4,0.69
TA1 4TU,74.7,1.0
TA21 8DP,84.3,1.14
TA2 7PT,50.5,0.83
TA1 3ER,74.2,1.02
TA23 0EZ,69.9,1.01
TA1 2TE,67.3,0.95
TA1 4NE,67.3,0.94
TA1 1PX,72.3,1.02
TA1 4RE,64.8,0.98
TA24 5EW,59.0,0.91
TA2 8QA,70.2,1.01
TA1 3YQ,66.0,1.01
TA1 2EL,67.1,0.98
TA24 8JH,33.7,0.72
TA21 8QT,54.5,0.73
TA21 9NR,55.0,0.86
TA24 5HP,68.5,0.86
TA4 2BU,51.0,0.85
TA24 5TY,55.5,0.72
TA1 5AW,59.6,0.71
TA1 2ND,59.0,0.93
TA2 8FA,83.0,1.15
TA4 3DS,6.8,0.38
TA2 6DD,81.7,1.1
TA1 2BD,68.9,0.97
TA1 1EZ,53.4,0.63
TA3 6NL,67.2,0.97
TA2 6BS,80.9,1.05
TA4 1NY,75.3,1.03
TA1 3QR,62.9,0.95
TA2 6HR,59.5,0.74
TA4 1PU,57.9,0.85
TA1 2JX,64.8,0.92
TA1 3EB,69.4,0.98
TA2 7UA,72.3,0.99
TA1 3SU,55.0,0.87
TA1 1UY,59.0,0.64
TA1 2LL,70.1,0.89
TA1 2HQ,74.1,1.03
TA2 6BU,80.8,1.11
TA2 8PP,65.0,0.96
TA4 1NH,47.0,0.74
TA3 5DW,82.5,1.13
TA1 1NY,81.1,1.1
TA2 8XD,84.5,1.18
TA4 4EA,54.0,0.92
TA1 4RG,62.3,0.94
TA24 8NJ,57.6,0.9
TA2 7SZ,63.7,0.99
TA2 7LR,65.4,0.93
TA1 4BB,82.2,1.03
TA4 1EB,84.1,1.17
TA1 3HY,60.5,0.61
TA21 0JN,39.7,0.69
TA22 9HU,43.5,0.8
TA3 5BW,32.2,0.66
TA21 8FA,82.6,1.14
TA4 4PF,62.8,0.87
TA1 2EU,61.0,0.93
TA1 2RZ,62.0,0.98
TA2 8DZ,67.2,0.9
TA21 9HJ,73.1,1.02
TA5 1QB,45.8,0.81
TA1 3DH,50.8,0.65
TA3 5FB,83.5,1.18
TA2 8NF,61.5,0.9
TA1 4XW,65.9,1.01
TA4 2JX,44.9,0.62
TA1 5EN,70.8,0.92
TA23 0FF,83.5,1.18
TA21 9DQ,64.6,0.91
TA4 4RB,69.1,0.94
TA21 8LL,72.2,0.81
TA3 5EA,51.8,0.74
TA24 8PT,38.2,0.61
TA24 8HL,54.8,0.92
TA21 8AX,59.5,0.72
TA21 9ET,50.7,0.72
TA22 9EL,54.9,0.97
TA2 8TB,62.9,0.99
TA21 8RT,70.9,0.95
TA1 1EG,56.7,0.66
TA24 6EA,59.3,0.89
TA1 5FG,85.9,1.17
TA24 8QE,38.9,0.71
TA23 0FE,73.6,1.09
TA23 0RE,52.2,0.79
TA24 6DE,83.4,1.1
TA1 1UU,58.8,0.67
TA2 7HX,55.0,0.79
TA3 5NY,53.5,0.85
TA1 2HH,62.1,0.88
TA1 2NH,66.6,0.96
TA21 8LE,80.8,1.05
TA24 7NY,58.5,0.98
TA21 9JB,49.3,0.78
TA1 5BS,61.0,0.93
TA4 3BS,65.0,0.93
TA4 2UB,64.2,0.97
TA1 2RF,67.4,0.93
TA23 0SZ,62.9,0.98
TA24 7HA,31.2,0.65
TA1 3XQ,62.1,0.96
TA4 3LL,26.0,0.39
TA3 5FE,84.1,1.17
TA21 9BJ,84.1,1.14
TA1 1AE,77.0,1.05
TA4 3DB,63.6,0.91
TA2 6SY,66.6,0.97
TA21 8ER,58.5,0.88
TA24 6SN,50.7,0.64
TA22 9HB,43.6,0.67
