district,epc,hpr
BA16,66.4,0.93
TA11,73.1,1.06
BA5,63.7,0.91
BA4,61.0,0.88
BA11,64.3,0.89
BA3,60.4,0.88
BA6,63.3,0.91
BA2,57.2,0.83
BS27,55.7,0.84
BS40,51.9,0.84
BA10,57.9,0.86
TA7,55.0,0.84
BA7,55.8,0.8
BA13,42.3,0.81
BA12,38.0,0.63
BA14,29.0,0.9
BS39,56.0,0.77
