district,epc,hpr
SR6,63.4,0.87
SR2,63.4,0.86
SR5,66.4,0.94
SR4,63.8,0.9
DH5,66.0,0.93
NE37,67.6,0.89
SR1,67.9,0.9
DH4,65.8,0.94
SR3,66.7,0.93
NE38,68.6,0.92
NE9,60.4,0.83
WF14,80.0,1.1
NE36,66.5,1.03
SR7,51.8,0.86
DH3,52.8,0.95
