postcode,epc,hpr
NR8 6GD,68.1,0.99
NR8 6FU,67.5,1.0
NR6 6XJ,58.1,0.95
NR7 9NH,59.6,0.89
NR13 3PU,46.8,0.94
NR7 8ER,54.1,0.84
NR13 5JW,64.8,0.99
NR12 8TH,50.0,0.89
NR10 3FF,83.9,1.16
NR6 7RJ,61.2,0.9
NR13 6PG,60.7,0.91
NR7 8XA,59.2,0.86
NR13 5FX,82.9,1.17
NR13 5PQ,67.0,1.0
NR6 6XE,58.2,0.86
NR8 6XG,66.3,0.97
NR7 0NP,61.2,0.92
NR12 8RZ,62.2,0.9
NR6 7RG,57.5,0.85
NR13 6PD,60.7,0.89
NR6 7PJ,73.9,1.04
NR11 6QZ,61.7,1.0
NR10 4NT,61.0,0.82
NR7 0EW,64.3,0.79
NR10 5HN,46.9,0.79
NR8 6TX,62.7,0.96
NR7 0DS,64.9,0.94
NR20 5SQ,46.0,0.86
NR13 5SG,84.6,1.14
NR7 9HW,60.6,0.94
NR20 5RD,54.7,0.85
NR8 6DY,59.7,0.94
NR13 5JD,60.2,0.91
NR6 7LA,61.6,0.92
NR11 6AY,63.0,0.97
NR13 5BS,60.2,0.86
NR6 6XG,62.0,0.95
NR6 7PH,61.3,0.94
NR7 8EG,56.5,0.9
NR7 8NP,61.7,0.9
NR11 6WA,78.6,1.12
NR13 6LT,52.7,0.92
NR7 0TZ,62.9,0.99
NR8 6UY,64.9,0.94
NR13 5SD,84.2,1.14
NR10 3BJ,56.8,0.9
NR6 6PQ,64.4,0.96
NR13 3DF,75.7,1.07
NR7 8DN,83.5,1.16
NR10 3JN,77.4,1.02
NR10 3NJ,60.4,0.92
NR13 3DB,64.1,0.8
NR10 3GE,89.1,1.19
NR10 3AX,54.5,0.92
NR13 6JG,46.5,0.71
NR13 6QY,85.3,1.18
NR10 3NL,72.0,0.98
NR8 6JT,66.9,0.99
NR11 6DL,63.4,0.93
NR12 7AR,48.8,0.77
NR10 3LJ,80.5,1.13
NR13 5QH,63.1,0.95
NR7 0UN,58.6,0.86
NR11 6FB,78.9,1.05
NR8 6SL,63.4,0.96
NR8 6UB,66.2,0.98
NR8 6FZ,67.3,0.99
NR8 6XX,66.5,0.95
NR7 0NL,70.2,0.92
NR13 5RF,52.2,0.82
NR7 8FB,77.9,1.02
NR10 4PG,56.8,0.8
NR6 5QF,57.6,0.85
NR6 6SG,70.6,0.96
NR10 3RP,68.7,1.01
NR7 0EF,54.1,0.77
NR7 0PF,59.2,0.85
NR13 4LA,67.8,0.99
NR7 8DL,62.0,0.97
NR6 7JW,61.9,0.99
NR6 5LN,64.3,0.88
NR13 3QW,49.4,0.78
NR10 4DJ,48.7,0.84
NR13 6NJ,48.7,0.76
NR6 7BN,54.5,0.68
NR7 8GG,83.3,1.15
NR10 4FB,78.2,1.12
NR6 7EL,61.6,0.92
NR10 3FZ,86.1,1.18
NR13 6PF,56.0,0.72
NR8 6TZ,62.2,0.98
NR6 6UW,60.6,0.98
NR13 6NE,61.0,0.86
NR13 4UA,84.3,1.18
NR8 6XR,67.7,0.99
NR10 5AF,53.7,0.79
NR10 4SP,70.0,1.04
NR13 3GX,61.0,0.92
NR13 3TR,59.5,0.98
NR13 6QH,57.6,0.83
NR7 8HL,58.6,0.88
NR13 6HN,41.8,0.68
NR10 3RQ,71.4,1.01
NR8 6QZ,66.0,0.98
NR13 4JP,84.6,1.17
NR8 6YR,60.2,0.99
NR7 0JA,62.7,0.95
NR6 5HS,59.2,1.0
NR10 3SL,63.5,1.0
NR11 6TS,45.8,0.75
NR6 7JN,60.6,0.97
NR6 5NQ,56.7,0.79
NR6 7PP,73.3,1.04
NR13 3QT,50.0,0.7
NR10 3FY,84.9,1.18
NR13 3XE,52.3,0.98
NR7 0RE,65.9,0.83
NR10 3QH,67.6,0.98
NR13 3NX,54.9,0.93
NR10 4LX,76.4,1.15
NR13 4RU,61.4,0.94
NR10 3JT,66.7,0.95
NR13 4BL,57.1,0.92
NR13 5DR,41.8,0.71
NR6 5SL,64.3,0.87
NR13 4TX,83.5,1.15
NR6 7QF,67.7,0.9
NR6 5AU,50.2,0.83
NR13 4NP,49.1,0.86
NR8 6DZ,93.4,1.19
NR10 4LL,64.5,0.93
NR7 0TS,66.4,1.0
NR7 0TF,63.3,0.96
NR6 5DF,60.0,0.88
NR7 8PW,64.2,0.93
NR7 0JG,59.8,0.92
NR12 7HS,64.0,0.99
NR10 5SR,57.0,0.84
NR12 8SR,66.2,0.93
NR7 8JY,59.6,0.93
NR7 0TL,63.9,0.98
NR8 6TG,59.2,0.93
NR7 0LX,64.6,0.94
NR8 6YQ,65.9,1.01
NR8 6RP,64.7,0.97
NR13 5RJ,83.6,1.17
NR7 0XX,66.7,0.88
NR6 5RE,56.8,0.94
NR8 6ES,65.8,0.92
NR8 6XL,60.4,0.95
NR13 3AJ,49.8,0.78
NR7 0EH,68.8,0.98
NR10 5LT,48.5,0.81
NR9 5AZ,80.3,1.14
NR7 8XJ,59.5,0.85
NR12 8RY,53.0,0.79
NR8 6UT,68.0,0.96
NR10 4HY,28.0,0.65
NR13 4RT,58.5,0.93
NR7 8NR,63.0,0.9
NR13 3TZ,55.3,0.9
NR10 4JJ,45.2,0.63
NR8 6AU,64.4,1.0
NR8 6YE,65.1,1.0
NR7 8GJ,83.8,1.15
NR13 5RE,52.9,0.77
NR6 7DY,59.0,0.64
NR7 9LB,62.8,0.97
NR11 6RL,49.0,0.73
NR13 3LU,58.9,0.88
NR13 3JF,68.5,1.03
NR13 6SN,69.7,1.01
NR6 7JP,62.2,0.98
NR13 6TB,86.4,1.18
NR6 7LR,72.0,1.02
NR6 5HX,58.8,0.81
NR7 0RX,70.0,1.02
NR6 7LP,68.8,1.01
NR13 4BW,64.9,0.97
NR8 6DP,56.0,0.94
NR9 5AE,52.5,0.89
NR12 8TT,55.8,0.88
NR8 6AQ,61.8,0.96
NR13 6NN,54.8,0.89
NR6 5RH,60.2,0.86
NR13 4LF,52.5,0.74
NR3 4DW,55.0,0.84
NR13 3RW,55.4,0.87
NR6 6XN,55.9,0.88
NR13 5AY,22.0,0.63
NR7 9LA,66.8,0.94
NR13 5LE,63.2,0.91
NR7 0LN,61.2,0.89
NR8 6UA,62.9,0.99
NR7 0YP,70.2,1.01
NR7 8JR,61.3,0.89
NR12 7BT,78.0,1.05
NR12 7EW,56.7,0.92
NR7 0JZ,58.6,0.79
NR8 6GF,67.8,0.98
NR13 5JF,57.2,0.85
NR13 5LX,61.3,0.86
NR7 0TG,63.3,0.98
NR13 4PJ,60.3,0.84
NR7 8QX,63.2,0.94
NR8 6UG,64.9,0.97
NR7 8FW,84.0,1.14
NR13 4HZ,49.1,0.91
NR13 6EL,64.4,0.98
NR11 6NJ,49.4,0.72
NR13 5EX,44.0,0.77
NR13 3QR,75.5,1.1
NR6 6PA,59.0,0.93
NR10 3FT,85.4,1.18
NR13 6PH,57.6,0.88
NR13 3DT,83.1,1.18
NR6 6PL,65.8,0.93
NR13 6AX,51.8,0.9
NR9 5AS,41.7,0.64
NR11 6FH,82.4,1.16
NR7 8BF,83.2,1.18
NR13 5FL,76.8,1.05
NR10 3SA,64.9,0.97
NR8 6XD,64.6,1.0
NR7 0US,71.4,1.01
NR9 5JX,52.9,0.93
NR6 5HG,63.0,0.94
NR6 5SH,64.5,0.93
NR20 5RZ,56.1,0.96
NR6 5LD,52.8,0.75
NR7 0AH,57.0,0.86
NR13 5FF,77.2,1.06
NR7 9HU,65.1,0.97
NR7 0PX,51.2,0.76
NR8 6RT,61.3,0.9
NR6 7PB,58.9,0.92
NR8 6QA,71.8,1.0
NR6 7PQ,63.1,0.91
NR13 6QW,62.6,0.93
NR13 4FG,85.4,1.18
NR10 5PY,63.1,0.88
NR6 5NN,62.7,0.93
NR10 4AL,59.2,1.01
NR6 5QD,62.8,0.91
NR8 6XU,61.9,0.98
NR8 6RE,57.8,0.96
NR6 5PQ,60.1,0.82
NR13 4QY,84.4,1.17
NR6 5RL,67.6,0.89
NR6 5LB,57.9,0.82
NR7 0AS,60.8,0.89
NR8 6GA,66.7,1.0
NR6 7QE,65.8,0.87
NR6 7JB,66.5,0.97
NR6 7QQ,70.9,0.91
NR13 4EW,64.7,0.95
NR6 7LF,63.1,0.92
NR13 5LU,77.0,1.09
NR11 6WF,71.3,1.03
NR6 7PD,60.8,0.9
NR8 6SB,61.3,0.94
NR8 6EH,59.0,0.88
NR13 4EH,48.0,0.87
NR6 7ES,65.5,0.9
NR6 7QT,67.8,0.97
NR11 6LX,69.1,1.02
NR12 7HX,62.6,1.0
NR7 0RH,59.3,0.94
NR6 7QZ,62.6,0.94
NR11 6FY,86.3,1.18
NR11 6FP,86.3,1.18
NR6 5BY,61.5,0.93
NR13 4NR,47.1,0.87
NR8 6YW,70.1,0.97
