sector,epc,hpr,lat,long
NR8 6,65.1,0.97,1.208431412790698,52.681682395348815
NR6 6,61.7,0.9,1.2790820221238934,52.66370055752211
NR7 9,64.6,0.94,1.336686632768361,52.64458917514121
NR13 3,60.2,0.92,1.548707691756274,52.60626943369176
NR7 8,69.0,0.98,1.326948226114648,52.65608950318474
NR13 5,65.3,0.96,1.4136451701244808,52.63368422406639
NR12 8,59.0,0.87,1.4345299922480623,52.72080682945738
NR10 3,68.1,0.99,1.2770055655430708,52.69725822097381
NR6 7,65.4,0.95,1.304162125,52.663736050000026
NR13 6,63.9,0.95,1.4303514379844957,52.6684222131783
NR7 0,63.4,0.91,1.3501197188498395,52.63355487859421
NR11 6,66.3,0.95,1.229573730407524,52.7991434357367
NR10 4,54.7,0.9,1.1492005587044538,52.75519440890693
NR10 5,57.5,0.88,1.3011023500000014,52.75993585000003
NR20 5,51.7,0.84,0.9629974163424128,52.78098061478601
NR12 7,58.3,0.88,1.348540314685314,52.72115016783216
NR6 5,63.3,0.91,1.2587347412935326,52.658434796019925
NR13 4,64.3,0.96,1.465438539568345,52.63188527697845
NR9 5,53.9,0.88,1.1190694806866952,52.69356172103007
NR3 4,55.5,0.84,1.302338416666667,52.64448553125001
NR4 7,84.1,1.12,1.2469892697841722,52.6174410827338
NR3 3,51.2,0.96,1.290402686363636,52.644503822727295
NR5 9,56.0,0.91,1.22016083125,52.63845834374998
NR14 7,86.0,1.18,1.3716036747720364,52.57731801215808
NR30 1,73.3,1.02,1.7254348222222222,52.611929111111166
NR9 3,82.8,1.17,1.1802713307393,52.60610346303503
NR14 8,85.1,1.18,1.2673351474358974,52.57321332692309
NR12 9,64.0,1.04,1.5115540196850406,52.774748862204746
NR13 8,73.0,1.13,nan,nan
NR15 2,86.2,1.18,1.230177979041917,52.478190419161706
NR20 3,59.5,0.93,1.0181194086378738,52.67258013621263
NR11 7,39.0,0.8,1.2278166935483872,52.84959351075271
NR31 9,64.0,0.92,1.6857146910299,52.56146363122923
NR1 1,84.3,1.07,1.3076644365482235,52.626301705583735
NR13 7,89.0,1.18,nan,nan
NR18 0,83.7,1.17,1.1224930762942773,52.57818667302455
NR43 4,74.0,1.03,nan,nan
NR8 7,87.3,1.18,1.22735925,52.679734
