district,epc,hpr
RG14,67.0,0.93
RG19,67.8,0.96
RG18,62.3,0.91
RG7,60.0,0.9
RG8,59.0,0.86
RG17,59.5,0.88
RG31,65.3,0.93
RG20,54.0,0.87
RG30,68.1,0.96
OX12,47.5,0.78
RG26,71.2,0.99
RG08,79.0,1.11
SN8,42.4,0.69
