district,epc,hpr
BN25,64.0,0.89
BN7,61.9,0.84
BN8,59.1,0.89
BN10,65.6,0.93
BN9,64.8,0.88
RH17,62.3,0.91
BN2,61.1,0.86
RH15,72.5,0.98
BN6,59.4,0.86
BN1,46.5,0.81
TN22,39.2,0.71
RH16,53.4,0.83
