district,epc,hpr
CB23,69.0,0.99
CB21,61.8,0.92
SG8,62.6,0.94
CB22,65.2,0.91
CB24,68.5,0.96
CB25,66.2,0.94
CB5,73.1,1.0
CB1,66.3,0.95
SG19,62.4,0.91
CB8,54.6,0.88
CB4,79.2,1.03
CB3,67.6,0.93
CB10,55.4,0.79
PE19,53.7,0.88
CB2,84.7,1.12
PE28,56.0,0.87
SG7,48.9,0.77
CB27,87.0,1.18
CB9,50.0,0.8
