district,epc,hpr
L30,65.3,0.9
L21,63.5,0.84
L20,62.9,0.83
L31,62.5,0.89
L37,62.7,0.9
L22,60.3,0.77
PR8,59.4,0.83
PR9,59.6,0.82
L23,60.8,0.84
L10,60.7,0.86
L38,56.1,0.89
L9,68.6,0.99
L29,58.1,0.93
L4,36.0,0.5
