sector,epc,hpr,lat,long
TW18 1,62.5,0.82,-0.4906890000000004,51.42310309178747
TW15 1,63.1,0.84,-0.4430024958333333,51.42707867499999
TW19 7,66.7,0.89,-0.4748406979591837,51.452724563265306
TW18 4,67.4,0.91,-0.5088809411764702,51.43563365240642
TW16 5,65.6,0.86,-0.4051387465753424,51.41314198630137
TW15 2,64.4,0.85,-0.4611611017699117,51.4320732345133
TW16 6,64.5,0.85,-0.4178836069364162,51.40946698843932
TW17 9,61.2,0.83,-0.4515470404040404,51.39096276767677
TW18 2,62.1,0.81,-0.5034311614583332,51.423854833333365
TW17 8,62.2,0.84,-0.4375917062146894,51.39808591525424
TW15 3,62.2,0.82,-0.4750427010309281,51.435228036082485
TW16 7,65.8,0.87,-0.4239379720930232,51.422443497674365
TW17 0,62.7,0.84,-0.4586254210526317,51.40403484962406
TW14 8,59.4,0.76,-0.4363581226993864,51.45146938650308
TW19 6,61.0,0.86,-0.5093037647058825,51.45735033333333
KT16 8,30.2,0.68,-0.4972465925925931,51.3911348253968
TW17 2,84.0,1.05,nan,nan
TW19 2,85.0,1.05,nan,nan
