district,epc,hpr
NE4,64.8,0.82
NE2,62.7,0.74
NE6,64.5,0.83
NE3,64.6,0.88
NE5,66.4,0.94
NE15,66.6,0.94
NE13,77.7,1.09
NE7,64.5,0.9
NE1,69.6,0.91
NE20,54.8,0.82
