sector,epc,hpr,lat,long
NE4 8,63.8,0.8,-1.6549904266666664,54.970756480000006
NE2 3,60.0,0.69,-1.6092836756756763,54.994917315315305
NE6 5,61.5,0.73,-1.5786754953271027,54.9856866962617
NE3 4,62.7,0.84,-1.6364346528925613,55.00120118595041
NE3 1,63.0,0.81,-1.6118656555023925,55.006026473684216
NE6 2,65.7,0.87,-1.5703245992779786,54.973780299639
NE5 3,66.8,0.93,-1.6654478798449617,54.995006751938014
NE2 4,65.5,0.79,-1.6215469719626174,54.98299714953271
NE3 2,64.0,0.9,-1.6507060283687944,55.01645580141844
NE5 1,67.8,0.98,-1.7158902540983614,55.00052246311474
NE3 5,65.9,0.92,-1.6195814733727805,55.022819857988125
NE6 1,70.4,0.9,-1.5823978467153283,54.97441997810217
NE15 8,65.6,0.9,-1.724525560869566,54.9824030043478
NE3 3,67.3,0.93,-1.6475978812260534,55.00805307279692
NE2 1,64.7,0.77,-1.5981005664739885,54.98161272832368
NE15 9,69.4,0.98,-1.7519444688995214,54.99499723444975
NE4 6,66.0,0.84,-1.635631723926381,54.97094309202456
NE13 7,72.3,1.02,-1.6530129341317366,55.04713105389221
NE5 2,65.6,0.91,-1.6844830099999997,54.98914996333333
NE15 6,68.9,0.96,-1.676617335403727,54.972928198757785
NE7 7,64.5,0.9,-1.579730320284698,55.000108188612096
NE6 3,67.1,0.9,-1.5487463817204303,54.969405956989256
NE13 9,81.1,1.12,-1.652063715789474,55.02947090526316
NE4 9,61.7,0.83,-1.655250530701755,54.981153175438585
NE1 4,67.3,0.88,-1.6203146767676773,54.97239169696969
NE13 6,81.6,1.14,-1.6289660764331215,55.05299361146497
NE6 4,63.8,0.88,-1.5513379082969418,54.982563484716174
NE1 2,72.2,0.94,-1.5985723440860211,54.97278710752688
NE5 4,67.4,0.94,-1.6864994361702128,55.00470214893616
NE5 5,64.9,0.93,-1.6999434148148138,54.99558562962962
NE15 7,62.8,0.92,-1.6932127817258882,54.980545827411206
NE1 6,69.7,0.94,-1.6089054561403506,54.97280159649122
NE4 5,64.8,0.77,-1.6324291612903228,54.97539803225808
NE1 3,74.0,0.97,-1.610850057971014,54.96812053623192
NE2 2,60.6,0.71,-1.6011556611570257,54.99118679338845
NE4 7,75.3,0.92,-1.6370682692307694,54.965219923076944
NE1 5,63.7,0.85,-1.6168075324675324,54.97131896103895
NE13 8,75.2,1.07,-1.6892814444444448,55.02261637777776
NE20 9,54.8,0.82,-1.753018752941177,55.04202003921569
NE1 1,62.5,0.82,-1.6124974999999997,54.97025439130433
NE1 8,72.5,0.83,-1.6099675272727267,54.97695316363635
NE15 1,84.0,1.18,nan,nan
NE1 7,72.0,0.94,-1.6143053214285714,54.97584775
NE4 1,72.5,1.06,nan,nan
NE6 8,60.0,0.8,nan,nan
NE1 9,83.0,1.13,nan,nan
