postcode,epc,hpr
CV9 2EZ,58.6,0.86
CV10 0HZ,80.4,1.14
CV9 2LR,51.7,0.66
CV10 9TJ,83.6,1.18
CV9 2AX,58.1,0.71
B78 2AW,47.4,0.82
CV9 1NR,50.9,0.67
B46 1SR,48.0,0.56
B78 1SY,52.2,0.67
B46 3LT,58.6,0.88
CV7 8GW,60.3,0.8
B78 1JP,65.2,0.96
CV7 8BT,51.2,0.7
B78 1AB,51.2,0.69
CV9 2RQ,44.0,0.61
CV10 0TN,40.3,0.74
B79 0JJ,62.0,0.91
CV10 0SE,53.8,0.72
CV9 1NG,52.5,0.7
CV9 3AG,61.9,0.91
B78 1JD,74.4,1.0
CV9 2AA,76.7,1.02
CV10 0SG,60.2,0.78
B78 2NB,58.8,0.87
B46 1LE,83.6,1.17
CV9 1JS,63.1,0.84
CV9 2EG,65.9,0.8
B46 2DD,59.9,0.88
B46 3EE,56.0,0.83
CV9 1DU,62.5,0.77
CV9 1FD,46.7,0.74
B46 2QA,37.0,0.62
CV7 8PX,63.0,0.93
CV10 0AQ,80.0,1.15
CV9 2LD,40.0,0.48
B78 1PW,57.6,0.79
CV9 2LE,44.2,0.79
B46 3LS,69.0,0.96
CV9 1AE,58.7,0.78
CV9 3BN,64.5,0.87
B78 1JY,56.7,0.84
CV9 1LD,62.6,0.93
CV9 3BY,63.2,0.94
B76 9HE,51.5,0.75
B78 1RU,25.0,0.44
CV10 0FZ,84.0,1.17
CV9 2NE,55.6,0.73
B78 1DR,59.0,0.87
CV7 8HE,63.0,0.79
B46 1TE,65.9,0.91
CV9 1QX,69.9,1.01
CV9 1AF,52.7,0.76
CV9 2BS,66.5,0.93
CV10 0RB,54.1,0.65
CV7 8PD,58.5,0.91
CV9 2AS,58.7,0.71
CV10 0XT,57.2,0.9
B46 1RP,49.1,0.76
B76 9EX,54.8,0.59
CV9 2PD,61.7,0.85
B78 1EF,59.2,0.8
CV10 0SW,44.1,0.67
CV9 2PE,55.3,0.78
CV9 1QP,67.4,0.97
CV9 1PR,64.3,0.86
CV10 0QD,62.7,0.88
CV10 0EF,82.7,1.12
B78 1PF,53.1,0.78
B46 1QL,61.0,0.82
CV10 0HP,53.7,0.73
B78 1SZ,43.9,0.65
CV10 0XH,61.6,0.94
CV10 0LR,60.2,0.74
CV9 1DD,52.5,0.62
B76 9ES,62.0,0.9
B76 9EP,58.4,0.79
B78 1LX,64.6,0.91
B78 1JU,59.2,0.86
CV7 8EB,60.9,1.0
B46 2JG,49.6,0.74
B46 3EH,61.2,0.86
B78 1RP,67.7,0.77
CV9 3BB,67.0,0.98
CV10 0NE,56.8,0.85
B78 1TQ,50.6,0.65
CV10 0RF,69.9,0.86
B78 2JF,62.3,0.94
B46 1AA,62.4,0.95
B78 1QJ,59.7,0.83
CV7 8FR,58.0,0.88
B78 2LA,61.6,0.9
CV9 3AW,61.6,0.95
CV9 3BQ,64.8,0.84
B78 1AX,58.7,1.0
B78 1SP,63.4,0.87
CV9 2FF,83.8,1.18
B46 1LS,83.7,1.18
B78 2JG,64.2,0.94
B78 2NR,64.5,0.9
B46 2EH,54.9,0.78
B46 1EH,56.5,0.7
B78 2JR,67.6,0.99
CV9 2LW,58.6,0.86
CV9 2PZ,58.3,0.78
B78 1PL,57.7,0.84
B79 0DZ,84.7,1.18
B46 1UE,62.3,0.94
