sector,epc,hpr,lat,long
CV9 2,61.0,0.86,-1.6020433211382124,52.57506589837398
CV10 0,68.8,0.96,-1.4986672095238094,52.53945408253966
CV10 9,66.2,0.93,-1.5181804035087727,52.528143329824566
B78 2,61.1,0.88,-1.692623507042254,52.57198861971829
CV9 1,62.1,0.86,-1.5398393799999996,52.57428322999997
B46 1,61.8,0.85,-1.7220872068965527,52.51154490147781
B78 1,61.2,0.85,-1.6164170932203383,52.6113710847458
B46 3,63.8,0.91,-1.7056936938775504,52.49243316326529
CV7 8,61.5,0.84,-1.564477830039526,52.47888728853758
B79 0,69.5,0.99,-1.617516292207793,52.65490296103894
CV9 3,63.3,0.89,-1.5373530443349757,52.61270291625614
B46 2,54.8,0.81,-1.6546581686746986,52.516459927710855
B76 9,59.7,0.85,-1.750010342857143,52.53953530476191
B77 1,68.5,1.01,-1.6849463837209304,52.60999184302327
B76 0,51.5,0.79,-1.7052784242424246,52.546653212121214
B78 3,83.7,1.17,-1.717695996138996,52.6198031583011
CV7 7,41.0,0.66,-1.6466447758007123,52.40741263701069
CV10 7,41.5,0.73,-1.4859351476793246,52.510716696202536
B75 6,58.1,0.83,-1.8105509179487167,52.57801503589744
CV12 0,58.9,0.93,-1.50104250515464,52.47436524742267
B75 7,52.5,0.91,-1.7989257149321276,52.56489994570135
B75 5,53.4,0.86,-1.8160012629310345,52.59244882327587
