district,epc,hpr
EX20,58.4,0.89
PL19,60.3,0.88
EX21,48.9,0.85
PL20,55.7,0.84
EX17,54.6,0.92
EX19,49.0,0.88
PL16,49.1,0.84
EX6,45.9,0.79
TQ13,55.0,0.8
PL6,31.8,0.7
PL15,45.0,0.71
PL7,27.0,0.67
