district,epc,hpr
NG11,62.9,0.87
NG12,65.8,0.94
NG2,61.1,0.83
NG13,65.7,0.95
LE12,66.9,0.95
LE14,54.7,0.83
NG23,58.3,0.88
DE74,54.0,0.8
NG1,87.0,1.18
