postcode,epc,hpr
NG15 0BF,70.6,0.99
NG15 9DT,76.5,1.06
NG4 3RB,82.6,1.15
NG14 6EA,58.7,0.85
NG5 8RH,66.1,0.81
NG4 4NF,83.9,1.18
NG4 2QQ,67.1,1.02
NG4 2GG,46.0,0.56
NG3 6FH,54.2,0.72
NG3 6LP,57.2,0.8
NG4 4GG,52.5,0.68
NG5 8DA,69.8,0.96
NG5 8QD,63.4,1.0
NG6 8YU,80.2,1.1
NG4 3ND,63.2,0.76
NG5 6NH,50.8,0.71
NG4 2NS,54.0,0.65
NG5 8GN,64.1,0.99
NG14 6JT,51.8,0.9
NG5 4PA,58.9,0.93
NG5 8SJ,78.3,1.1
NG4 1SA,60.1,0.92
NG5 9QH,66.5,0.98
NG15 8JB,82.4,1.16
NG3 5JL,45.4,0.65
NG4 1FJ,46.5,0.72
NG5 4JH,48.9,0.74
NG5 6JA,78.3,1.0
NG5 9PF,69.0,0.95
NG4 1JY,41.0,0.66
NG4 1GQ,78.1,1.07
NG4 3HF,56.0,0.73
NG3 6NL,62.6,0.84
NG3 6GP,49.9,0.77
NG4 2NU,59.9,0.75
NG4 1PF,62.5,0.91
NG4 3AP,50.6,0.7
NG5 6FE,76.4,1.02
NG4 4PH,67.1,0.98
NG15 8HH,80.9,1.12
NG15 9DQ,51.2,0.83
NG14 5EF,58.6,0.94
NG5 7FW,66.0,0.98
NG5 7AJ,68.5,0.91
NG4 3BS,65.6,0.76
NG4 1AH,49.2,0.66
NG5 4FL,47.2,0.66
NG4 4QB,58.3,0.77
NG14 5FF,62.3,0.94
NG4 2RH,78.3,1.01
NG4 1DR,64.6,0.87
NG5 7DH,52.6,0.68
NG4 1GR,72.5,0.97
NG5 6GT,53.5,0.74
NG5 8SL,67.5,1.01
NG4 2NW,58.4,0.71
NG4 2PJ,61.0,0.97
NG6 8TQ,53.1,0.69
NG15 9FN,65.0,0.96
NG14 6QU,60.5,0.8
NG4 3FX,52.1,0.72
NG5 7LQ,63.4,0.91
NG5 8AZ,66.4,0.99
NG4 2PB,62.1,0.76
NG5 6HL,61.1,0.96
NG3 5XF,84.6,1.14
NG15 8HS,78.8,1.11
NG5 8HX,59.7,0.93
NG4 1GN,56.4,0.72
NG5 8QR,69.8,0.92
NG4 1EL,63.0,0.95
NG4 2DP,59.2,0.98
NG3 6DX,47.2,0.66
NG5 6FT,62.5,0.93
NG3 5JY,55.6,0.87
NG3 6FJ,51.8,0.72
NG5 8BT,60.4,0.88
NG4 4GH,58.1,0.79
NG3 5US,80.8,1.12
NG3 6JW,54.2,0.79
NG14 5DY,58.4,0.76
NG4 4PX,66.4,0.98
NG4 1RX,48.6,0.57
NG4 4DA,64.0,0.94
NG5 7NJ,72.9,1.0
NG6 8XG,69.1,1.0
NG4 4FL,54.7,0.85
NG4 2NQ,62.6,0.83
NG4 2JG,53.4,0.63
NG3 6HX,62.0,0.89
NG14 6QE,72.0,1.05
NG4 3QB,64.3,0.9
NG15 8GR,80.2,1.14
NG4 1RP,52.7,0.71
NG4 3RR,51.1,0.76
NG4 3GX,53.5,0.66
NG4 2GL,53.7,0.6
NG3 5PZ,76.9,0.98
NG14 6DS,66.7,0.97
NG15 8FF,59.3,0.83
NG4 3AT,48.6,0.77
NG5 9PX,61.7,1.0
NG5 9PY,56.8,0.94
NG4 1RQ,59.4,1.0
NG5 8LF,73.2,0.98
NG4 3LB,57.8,0.86
NG14 5BB,74.9,1.0
NG5 6QT,60.7,0.91
NG4 4EL,66.6,0.97
NG5 7AY,56.8,0.73
NG5 8BP,68.4,0.96
NG4 4GS,54.9,0.81
NG4 1FU,66.9,0.96
NG4 3PT,56.4,0.73
NG5 8BS,69.3,0.96
NG15 8FJ,39.4,0.77
NG5 4JA,52.5,0.66
NG4 1NR,64.2,0.93
NG4 4JL,57.2,0.87
NG15 0BY,56.1,0.67
NG15 9BN,58.9,0.77
NG4 1JL,67.0,0.95
NG4 2QA,58.0,0.72
NG4 2QB,60.6,0.74
NG4 1LS,63.2,0.89
NG14 6GY,66.8,0.93
NG5 8NQ,57.8,0.87
NG3 6EW,59.0,0.82
NG5 8NN,61.6,0.98
NG14 6JQ,65.0,0.98
NG4 4AJ,63.1,0.91
NG4 2PS,59.1,0.95
NG15 8EN,46.7,0.64
NG14 5DB,60.8,0.93
NG4 4EH,55.3,0.79
NG4 2HA,63.4,0.89
NG5 8JU,68.5,0.93
NG4 4FU,58.0,0.72
NG4 3EF,63.1,0.87
NG4 3HQ,48.4,0.62
NG3 6DA,56.6,0.8
NG4 2LA,50.6,0.68
NG3 6ED,75.8,0.98
NG15 9JN,79.3,1.07
NG4 2FJ,51.8,0.64
NG3 5QD,55.7,0.78
NG4 2FQ,49.7,0.66
NG4 4HT,65.3,0.97
NG5 9QE,66.3,0.94
NG5 7HE,58.8,0.8
NG14 6DD,58.0,0.82
NG4 1EU,57.4,0.9
NG14 5DL,56.0,0.72
NG4 4JH,62.3,0.93
NG5 7ET,61.8,0.85
NG3 6BE,58.4,0.77
NG14 6GG,60.0,0.94
NG4 1GH,53.9,0.68
NG4 2NZ,54.4,0.6
NG4 2HN,51.5,0.64
NG4 3GT,55.2,0.79
NG4 2RB,64.8,0.97
NG14 6JY,54.9,0.82
NG4 1RW,70.9,1.05
NG5 4NY,66.1,0.78
NG3 6NJ,62.5,0.9
NG15 9AS,74.3,1.07
NG14 6NE,63.6,0.93
NG4 4JP,52.3,0.86
NG5 9PN,63.0,0.93
NG5 7ES,64.8,0.87
NG3 6JA,58.8,0.82
NG5 8QQ,66.0,0.91
NG5 8GA,63.0,0.87
NG5 8PB,60.0,0.77
NG3 6LN,58.1,0.82
NG3 5XA,84.1,1.13
NG15 9DA,68.8,0.96
NG15 9AE,62.6,0.92
NG5 8QG,75.0,1.06
NG4 4HL,65.7,0.95
NG4 1DN,53.5,0.84
NG4 2GU,66.2,0.92
NG5 8JH,51.5,0.77
NG5 6PP,61.2,0.95
NG4 1NZ,77.7,1.06
NG3 5SE,62.9,0.93
NG5 6NL,51.1,0.69
NG5 8BJ,61.0,0.89
NG5 7DW,78.9,0.96
NG5 9QF,61.3,0.94
NG5 4NN,50.1,0.77
NG4 1AX,57.5,0.86
NG4 3AE,53.9,0.77
NG4 4LP,84.1,1.18
NG4 1GJ,52.0,0.7
NG4 1GS,69.9,0.91
NG4 3JE,51.9,0.68
NG5 8AL,54.3,0.83
NG3 6DB,62.9,0.88
NG5 4JT,50.8,0.71
NG15 9GL,52.8,0.8
NG4 3DS,54.4,0.76
NG5 9QJ,64.9,0.97
NG4 2DN,63.4,0.99
NG5 8EE,53.4,0.71
NG5 8GT,65.9,0.86
NG5 9QL,67.9,0.96
NG3 6HL,60.8,0.9
NG15 8AE,49.8,0.72
NG5 7AA,67.2,0.83
NG4 1EX,66.3,0.94
NG5 4LL,54.6,0.72
NG4 3QF,53.1,0.7
NG4 1NN,61.1,0.97
NG4 4DR,56.3,0.7
NG4 4PP,51.0,0.68
NG5 7GJ,58.3,0.84
NG4 3GL,63.2,0.98
NG5 9QN,62.3,0.96
NG5 8FS,51.1,0.68
NG5 6TA,63.9,0.84
NG4 4DF,58.5,0.93
NG5 6SY,70.1,1.04
NG4 3PZ,62.1,0.88
NG6 8YX,80.3,1.09
NG4 2JF,53.6,0.62
NG5 7NB,61.3,0.96
NG5 7BE,57.4,0.72
NG14 5JG,84.2,1.12
NG3 6HW,61.2,0.92
NG4 3BE,71.1,0.95
NG4 1JJ,59.1,0.89
NG4 4PJ,67.5,0.95
NG5 6RT,57.4,0.76
NG4 2HP,55.2,0.72
NG4 2PR,62.7,0.99
NG4 4AW,81.8,1.17
NG5 5SD,68.6,0.98
NG5 6AA,52.2,0.71
NG3 5QE,60.6,0.79
NG4 3QY,60.5,0.89
NG4 3HE,63.0,0.85
NG14 6FL,48.2,0.62
NG3 6DS,75.7,0.96
NG14 5BE,53.4,0.88
NG4 2QY,65.0,0.88
NG4 1PX,55.6,0.81
NG4 1GP,69.1,0.97
NG5 7HQ,67.5,0.97
NG4 2FF,56.3,0.77
NG5 8JS,50.7,0.76
NG5 7FF,56.9,0.72
NG4 2BS,70.0,1.01
NG5 7GA,64.3,0.95
NG5 9PH,68.9,1.0
NG4 1GT,59.0,0.78
NG4 1AD,47.5,0.65
NG4 1SE,66.9,0.95
NG14 6JX,60.5,0.93
NG4 4HB,58.0,0.89
NG3 5JU,53.3,0.6
NG5 4GE,55.1,0.73
NG3 6FR,57.2,0.91
NG4 4PY,55.8,0.9
NG4 4JQ,69.5,0.93
NG4 3DU,68.5,0.76
NG4 2DD,63.9,0.97
NG4 3QH,64.4,0.89
NG4 4AN,59.6,0.91
NG15 9EP,61.3,0.97
NG4 3AD,56.5,0.69
NG14 6FD,61.4,0.98
NG4 2GY,69.3,0.95
NG14 6QG,77.8,1.15
NG3 5QQ,62.5,0.84
NG14 6BN,79.6,1.05
NG14 6QF,71.6,1.04
NG5 8GD,54.1,0.75
NG4 2JH,55.0,0.68
NG4 2QU,61.0,0.9
NG4 4PF,60.6,0.83
NG5 8RA,65.7,0.87
NG4 1SF,66.5,0.92
NG5 8HS,48.0,0.71
NG4 1DA,63.4,0.91
NG14 6GJ,55.5,0.87
NG5 6JL,72.9,0.87
NG3 6FT,59.4,0.89
NG4 3BA,56.8,0.75
NG5 8NE,66.9,0.95
NG5 8LU,50.4,0.7
NG5 8AX,71.6,0.97
NG3 6PA,60.4,0.79
NG4 4WB,62.9,0.93
NG4 3PX,65.4,0.89
NG5 8GP,53.8,0.67
NG15 8FL,42.4,0.77
NG4 1SG,71.7,1.02
NG5 6QQ,63.5,0.9
NG4 2LP,47.8,0.62
NG3 5LN,83.1,1.18
NG14 5HH,84.7,1.17
NG4 3GA,78.2,1.05
NG3 6PD,64.8,1.02
NG4 4AS,65.4,0.98
NG4 2HQ,60.8,0.8
NG3 6HJ,46.7,0.69
NG4 1QW,65.7,0.9
NG5 9PD,70.7,0.98
NG6 8YY,78.6,1.09
NG5 6RB,58.2,0.83
NG5 7BA,63.4,0.95
NG5 8NU,70.1,0.99
NG4 2GT,67.2,0.99
NG15 8HZ,81.5,1.13
NG4 1RU,54.3,0.71
NG4 4AG,55.0,0.91
NG3 5RW,75.1,1.06
NG5 8NB,56.9,0.87
NG4 3SB,51.5,0.7
NG4 1PZ,65.2,0.85
NG14 6FZ,45.9,0.88
NG15 9AH,56.1,0.84
NG4 3ET,57.7,0.82
NG4 1JX,64.0,0.92
NG14 5GN,61.7,0.82
NG4 4JU,61.7,0.94
NG5 4GQ,52.7,0.73
NG5 8HH,55.1,0.75
NG4 1FF,61.4,0.88
NG5 9PW,62.4,0.92
NG3 6EA,80.1,1.01
NG4 1FY,59.2,0.78
NG5 7AW,51.7,0.67
NG5 6SH,62.3,0.86
NG5 7HN,80.8,1.04
NG14 6NB,65.8,0.94
NG4 4AR,63.1,0.96
NG14 6QT,60.8,0.8
NG3 6DW,50.1,0.71
NG4 4BZ,63.8,0.93
NG4 1EA,68.4,0.96
NG4 1NG,59.7,0.93
NG14 6DA,61.9,0.86
NG15 9EE,56.3,0.85
NG4 4AD,58.3,0.84
NG4 2PU,60.3,0.77
NG3 6LJ,51.2,0.69
NG5 7HF,49.1,0.74
NG3 6GA,56.2,0.78
NG5 8FZ,57.5,0.86
NG15 8HF,81.0,1.12
NG21 0NQ,62.0,1.01
NG4 3NN,59.9,0.72
NG4 3BU,63.0,1.0
