district,epc,hpr
LE9,67.4,0.98
LE7,64.3,0.95
LE8,68.1,0.96
LE16,65.6,0.92
LE15,50.0,0.8
LE17,63.0,0.93
LE2,64.4,0.94
NN6,48.1,0.88
LE5,57.7,0.71
LE14,55.2,0.9
CV23,48.0,0.75
LE32,87.0,1.18
LE21,53.5,0.64
LE54,85.0,1.18
LE19,79.0,1.14
