sector,epc,hpr,lat,long
RM11 1,62.3,0.78,0.2049710151515151,51.56693165656566
RM11 3,58.9,0.76,0.2320774052631579,51.5682884263158
RM3 0,66.2,0.88,0.2327331944444445,51.59377126190474
RM3 9,65.8,0.85,0.2320895662100459,51.60744212328765
RM1 2,65.4,0.85,0.190177762295082,51.573513852459
RM1 4,58.9,0.75,0.18030338028169,51.591841816901386
RM7 8,61.8,0.8,0.1596111219512195,51.589338284552845
RM3 8,65.5,0.82,0.2195007407407407,51.6017529053498
RM13 7,62.9,0.8,0.1906696766467065,51.5357445928144
RM3 7,65.9,0.86,0.2116521116751269,51.60610792385788
RM12 4,60.7,0.75,0.2016292648221342,51.55769615415021
RM7 7,64.5,0.79,0.1705837555555555,51.58014644444442
RM2 5,59.2,0.74,0.1977667625899279,51.58317169784173
RM2 6,64.9,0.81,0.2095630944881891,51.585655165354304
RM7 9,63.4,0.79,0.1662845137614678,51.57387031192665
RM14 1,60.1,0.78,0.2650284357798165,51.56732264678899
RM5 2,61.3,0.78,0.1586927199999999,51.603899074285685
RM12 6,63.6,0.84,0.2200482934782607,51.55164834782608
RM12 5,63.3,0.82,0.2009818670886075,51.54455095569621
RM7 0,65.1,0.81,0.1737254390243902,51.56577419999998
RM11 2,60.7,0.78,0.2193856249999999,51.578447956521735
RM13 8,72.5,0.93,0.1780225480769231,51.52496649999999
RM1 1,71.9,0.91,0.1798667763157894,51.57767080263159
RM13 9,62.3,0.8,0.2044518195488721,51.518939473684206
RM5 3,61.8,0.77,0.1700134679802956,51.59903991625616
RM14 2,58.9,0.74,0.2443837980769231,51.55066094711539
RM1 3,69.4,0.92,0.1853738426966292,51.57904448314607
RM4 1,52.7,0.77,0.1582260580645161,51.64133891612904
RM14 3,58.5,0.75,0.291544815642458,51.5520119944134
ME15 6,81.0,1.04,0.5204913874172186,51.263955814569535
RM12 2,80.0,1.16,nan,nan
RM15 4,52.6,0.87,0.2518468064516129,51.50175421505378
CM13 3,72.5,0.91,0.3270414127659575,51.58986540851063
N5 1,87.0,1.01,-0.1026719999999999,51.55377346976744
RM13 5,32.0,0.65,nan,nan
