district,epc,hpr
NN12,69.9,0.99
NN6,65.2,0.96
NN2,70.5,0.93
NN4,72.5,1.0
NN1,67.0,0.85
NN11,67.2,0.96
MK19,71.6,1.0
NN5,74.3,1.0
NN3,69.8,0.96
NN13,70.0,0.98
NN7,65.5,0.92
OX17,60.2,0.86
CV23,58.4,0.93
LE16,58.1,0.91
OX27,62.3,0.93
LE17,69.0,0.95
