district,epc,hpr
TQ12,63.8,0.91
EX6,57.8,0.9
TQ13,59.3,0.88
TQ11,59.3,0.83
TQ14,61.4,0.86
EX7,63.8,0.91
EX2,60.4,0.92
TQ9,50.3,0.84
EX4,47.8,0.86
TQ2,65.5,1.01
TQ1,54.0,0.83
PL20,43.6,0.6
TQ3,58.0,1.0
