sector,epc,hpr,lat,long
N1 8,65.9,0.72,-0.0990280469483567,51.53550922535212
N7 7,70.8,0.86,-0.1120283971631205,51.55937527659575
N7 6,65.3,0.75,-0.1177163194444444,51.55882370833334
N4 2,66.6,0.75,-0.0965701003584229,51.56616939784944
N7 0,66.9,0.72,-0.1274596,51.55463264324327
N1 2,66.9,0.73,-0.096569847972973,51.54300838851352
N1 1,66.0,0.73,-0.1072597687499999,51.54107255312495
N19 4,65.8,0.73,-0.1247525056179775,51.56421641573032
WC1X 0,69.4,0.74,-0.1134835681818181,51.52568859090911
EC1V 8,72.2,0.87,-0.0966224893617021,51.52808948936171
N7 8,71.4,0.84,-0.1124382242152466,51.548058201793694
EC1V 1,79.6,0.98,-0.096736619047619,51.52982645238095
N7 9,70.7,0.82,-0.1212075026455025,51.54866437566136
EC1V 9,69.5,0.82,-0.0905441111111111,51.52561530864198
EC1R 1,65.5,0.68,-0.1085108,51.52929125714287
N1 9,69.5,0.82,-0.1156477587939698,51.53276364321611
N19 3,65.8,0.72,-0.1285192564102564,51.56927968803418
N5 1,69.2,0.79,-0.1026719999999999,51.55377346976744
EC1Y 8,70.9,0.82,-0.0919402068965517,51.52329524137932
N4 3,68.5,0.75,-0.1128460952380953,51.56712245714286
N19 5,67.4,0.73,-0.1368855450236966,51.56158944075828
EC1V 2,73.1,0.88,-0.0948902631578947,51.52868642105263
N5 2,65.5,0.68,-0.0939665260416666,51.55403255729166
N1 3,67.7,0.73,-0.0887403068181818,51.54176092045454
EC1R 4,65.6,0.76,-0.1094102058823529,51.52572735294117
N1 4,68.3,0.73,-0.0813502637362637,51.54575176923078
EC1V 3,74.4,0.93,-0.0962211690140845,51.52606026760563
N1 0,68.0,0.75,-0.1135871869918699,51.53706512195125
EC1V 7,70.8,0.84,-0.1019554027777777,51.52821140277776
N4 4,65.8,0.7,-0.1123581492537313,51.57371703731346
WC1X 9,66.0,0.7,-0.1152932384615384,51.52935469230768
EC1R 5,75.9,0.95,-0.1104560731707317,51.52242602439024
N1 7,68.7,0.8,-0.0919281646090534,51.532400683127584
N16 8,68.0,0.73,-0.0790134784688995,51.55385897129185
EC1V 4,71.8,0.85,-0.103621203125,51.52556751562499
EC1V 0,68.2,0.77,-0.10124192,51.5250946
EC1M 5,75.2,0.93,-0.1031221607142857,51.521957250000014
EC1R 0,68.4,0.78,-0.1062569418604651,51.52450904651163
EC1A 4,69.8,0.9,-0.0980447407407407,51.51955633333333
N6 5,65.3,0.74,-0.1398012468619247,51.57436088702926
N1C 4,84.5,1.05,-0.1260147466666666,51.5367038
EC2A 4,75.9,0.89,-0.084259401459854,51.523864861313854
N16 9,65.9,0.7,-0.0867258220338982,51.5561394322034
EC1M 4,68.5,0.81,-0.1023668260869565,51.52157739130435
N8 9,61.8,0.65,-0.1180063181818181,51.57911360795454
EC1M 6,68.1,0.72,-0.1012638499999999,51.52040521666666
EC1Y 2,68.1,0.93,-0.089503923076923,51.52316746153846
EC1R 3,67.0,0.73,-0.1087206829268292,51.523604292682926
EC1Y 1,81.9,1.03,-0.087104923076923,51.52428069230769
NW5 1,61.9,0.63,-0.1446600215053763,51.55747826344086
EC1Y 0,76.1,0.95,-0.0958741578947368,51.52295342105262
EC1M 7,77.5,0.9,-0.0979804285714285,51.52262914285715
EC2A 2,80.2,1.08,-0.0823490655737704,51.52135195081969
N19 9,57.0,0.54,-0.121432,51.56618300000002
N16 4,79.6,1.07,nan,nan
EC2A 1,71.1,0.66,-0.1026867843137255,51.52314192156864
N7 4,63.0,0.59,nan,nan
N7 1,73.0,0.6,-0.121432,51.56618300000001
EC2Y 9,70.5,0.86,-0.0905508333333333,51.51958966666668
N19 2,59.0,0.48,nan,nan
EC1R 2,80.0,0.97,nan,nan
N5 7,56.0,0.58,nan,nan
EC2 2,79.0,1.11,nan,nan
WC1 9,65.0,0.75,nan,nan
N11 8,73.0,0.86,nan,nan
N5 3,79.0,1.0,nan,nan
EC1 3,83.0,1.0,nan,nan
N19 6,69.5,0.7,nan,nan
EC1M 1,60.0,0.96,nan,nan
