sector,epc,hpr,lat,long
CB6 3,62.5,0.95,0.205213210355987,52.369371381877016
CB7 5,65.3,0.94,0.3576835862944165,52.33314097969544
CB6 2,66.5,0.97,0.1813132435897436,52.40759851602562
CB8 9,55.2,0.89,0.4432380374999997,52.19790055833336
CB25 0,62.3,0.93,0.3168452678571427,52.27047329166668
CB6 1,65.7,0.94,0.2897061132075472,52.44302664528302
CB7 4,65.3,0.91,0.2787927566539921,52.40474800380232
CB25 9,63.2,0.91,0.2106106776859503,52.25433643801649
CB8 7,68.3,1.01,0.4099632970711297,52.26650524686192
CB8 0,58.3,0.9,0.3825628458498022,52.23318832411065
CB7 7,87.0,1.16,0.4067638333333334,52.33812866666668
CB8 8,60.6,0.87,0.4691482819672133,52.22455033770494
CB7 6,84.0,1.17,0.3636525,52.31925743749999
PE14 9,52.4,0.84,0.2188020059171597,52.5663135029586
PE28 3,40.7,0.75,-0.0072665399999999,52.37219853999999
PE38 0,33.2,0.63,0.3684076158536586,52.559808012195134
CB6 6,87.0,1.18,nan,nan
CB7 2,84.5,1.18,nan,nan
CB25 5,86.0,1.15,nan,nan
