district,epc,hpr
SO30,67.7,0.96
SO31,68.3,0.95
SO50,69.9,0.97
SO53,65.1,0.91
SO32,78.0,1.09
SO18,66.8,0.97
SO19,64.3,0.92
SO13,63.0,0.98
