district,epc,hpr
GU35,67.8,0.95
GU30,67.8,0.96
GU34,66.8,0.94
GU10,64.2,0.91
GU33,60.7,0.89
PO8,66.8,0.95
GU32,60.6,0.88
PO9,62.4,0.89
GU31,66.6,0.94
SO24,52.9,0.89
GU26,64.8,0.91
PO7,28.1,0.61
GU27,45.2,0.79
GU36,83.0,1.15
RG25,61.0,1.03
RG29,52.0,0.67
