postcode,epc,hpr
GU35 0TA,64.5,1.0
GU30 7WL,85.3,1.17
GU34 2JG,66.5,0.82
GU10 4LW,67.4,0.95
GU33 7LG,70.3,0.86
GU35 0FN,93.7,1.19
PO8 0ZG,87.0,1.17
GU32 3BA,61.2,0.89
PO8 0FW,84.2,1.18
GU32 3JH,70.4,0.93
GU33 7RJ,64.0,0.89
GU34 3LP,69.0,0.86
GU34 5QL,87.0,1.17
GU35 9BS,67.5,0.98
GU30 7GJ,83.4,1.08
GU34 1NW,54.0,0.71
PO8 0YA,58.6,0.97
PO9 6AP,50.0,0.76
GU34 2SH,57.4,0.84
GU31 4FQ,86.3,1.18
GU34 5JE,61.2,0.95
GU34 1PX,57.5,0.87
GU10 4EF,83.8,1.17
PO8 0UP,64.0,0.99
GU31 4AZ,67.5,0.98
GU31 4JP,66.0,1.0
GU35 0DP,68.6,0.92
GU30 7AT,68.6,0.93
GU35 0SZ,71.0,0.95
GU30 7DA,61.8,0.89
PO8 9GY,80.5,1.12
GU35 0SP,66.5,0.92
GU34 2RR,57.4,0.83
SO24 0BS,56.9,0.94
GU34 2QU,80.6,1.01
GU34 2UQ,68.0,0.96
PO8 9YB,69.1,1.0
GU35 0BQ,67.7,0.93
GU33 6JB,82.0,1.05
GU34 2UZ,70.1,0.94
GU34 2AX,62.4,0.9
PO8 0JG,63.7,0.96
GU34 5NY,85.8,1.18
GU10 5JP,69.8,0.95
GU35 9BH,78.4,1.05
GU32 3LP,72.5,1.02
GU34 2BD,65.3,0.93
GU32 2BZ,32.8,0.8
GU32 2DQ,51.8,0.91
GU32 3FR,88.5,1.18
GU30 7PH,63.2,0.92
GU34 2TQ,60.9,0.96
GU35 0TS,54.5,0.99
PO9 6AH,62.2,0.94
GU32 3LZ,62.1,0.87
GU35 9ND,42.5,0.76
GU34 5GL,84.7,1.15
GU34 4HF,61.8,0.94
GU34 5HS,68.2,1.0
GU34 5DG,59.2,0.85
GU34 2SU,68.7,0.92
GU30 7HU,65.0,0.95
PO8 9EW,62.2,0.9
GU35 8AL,62.8,0.87
GU34 1DZ,78.0,0.99
GU35 0NJ,68.1,0.99
PO8 0LX,70.2,0.97
GU30 7QS,67.8,0.91
GU33 7AH,60.6,0.86
PO8 9PJ,54.4,0.84
GU10 5HD,41.3,0.73
GU34 2JT,65.1,0.84
GU32 3NE,65.2,0.93
GU34 2HJ,63.2,0.87
