sector,epc,hpr,lat,long
GU35 0,71.5,0.98,-0.8556189612903227,51.11659558387097
GU30 7,67.8,0.96,-0.8043392214765103,51.07559105033555
GU34 2,67.7,0.93,-0.9712021541095888,51.15436030821918
GU10 4,70.0,0.99,-0.8196224621848739,51.18575830252102
GU33 7,62.7,0.91,-0.8817814117647059,51.042557615384624
PO8 0,67.5,0.96,-1.0007807975077878,50.93111689096573
GU32 3,65.4,0.9,-0.9452441611111116,51.0041686611111
GU34 3,53.6,0.84,-0.973497390862944,51.09793168527919
GU34 5,69.0,1.0,-1.0494256516853937,51.12520188764044
GU35 9,64.2,0.93,-0.8756641831683164,51.113738113861366
GU34 1,68.5,0.94,-0.9813101839080468,51.14584237164753
PO9 6,62.5,0.89,-0.9562803734939757,50.89165814457833
GU31 4,67.7,0.95,-0.928729968325792,51.00351971493215
PO8 9,65.9,0.94,-1.015343840625,50.90734567812502
SO24 0,53.2,0.89,-1.12914085106383,51.06602880319147
GU33 6,54.6,0.82,-0.9048361937984496,51.06739547286821
GU10 5,61.2,0.85,-0.8564648773584909,51.221193061320754
GU32 2,58.3,0.86,-0.9346267029702974,51.015146564356456
GU34 4,65.0,0.93,-0.9437025529411768,51.16906991176468
GU35 8,61.9,0.9,-0.8146201170731706,51.11950740487804
GU32 1,50.7,0.85,-1.0208218164251202,51.01169810144927
GU26 6,64.8,0.91,-0.750431003610108,51.11429266425993
PO7 6,28.1,0.61,-1.059953125475285,50.89902438022813
GU27 1,45.2,0.79,-0.7306616458333335,51.09119643750002
SO24 9,51.0,0.86,-1.1595437294117648,51.09786901568627
GU31 5,55.4,0.81,-0.8766254857142854,50.99019519999997
GU10 2,51.6,0.86,-0.7663081125827813,51.15542323841058
PO8 8,64.2,0.84,-1.0228163486238535,50.89652937155964
PO9 5,58.7,0.87,-0.9749507177033492,50.869885861244015
GU36 0,83.0,1.15,nan,nan
RG25 2,61.0,1.03,-1.0950962345132738,51.21486486283187
RG29 1,52.0,0.67,-0.9462671176470582,51.24589133455883
GU31 3,80.3,1.12,nan,nan
