postcode,epc,hpr
CH42 2EB,84.0,1.15
CH43 7SD,63.8,0.93
CH44 1AU,55.6,0.8
CH43 8SL,51.0,0.8
CH44 6RB,64.9,0.94
CH44 2DN,66.6,0.93
CH42 0LN,52.1,0.76
CH63 7AA,84.2,1.1
CH41 4JG,63.3,0.72
CH49 7PD,68.5,0.9
CH42 8LA,75.5,0.97
CH43 0UD,63.7,0.89
CH60 5SR,59.3,0.81
CH48 6EG,58.5,0.89
CH63 5JW,54.7,0.72
CH45 7LY,51.5,0.71
CH44 4EU,43.4,0.53
CH45 1JH,59.0,0.69
CH43 4UF,61.7,0.74
CH43 9UR,73.5,0.96
CH44 1EA,63.6,0.96
CH60 5RB,76.8,1.01
CH45 8JA,54.9,0.68
CH49 7LQ,65.4,0.9
CH60 3ST,50.2,0.83
CH46 1RW,61.3,0.9
CH45 0JF,66.8,0.88
CH42 0HB,65.1,0.74
CH63 8QA,66.0,1.04
CH45 0LZ,59.0,0.76
CH43 9RX,58.6,0.88
CH47 5AE,74.2,0.93
CH42 6AA,83.6,1.18
CH62 1AB,58.9,0.68
CH46 0PR,62.2,0.77
CH46 1PY,68.0,1.01
CH47 2BT,54.7,0.62
CH43 7ST,65.9,0.96
CH42 0LR,62.6,0.77
CH49 8JR,73.9,0.89
CH41 2SH,64.5,0.8
CH43 9HD,73.0,1.04
CH46 9RG,66.5,0.89
CH48 0RR,61.5,0.77
CH43 9WF,72.7,0.89
CH62 5DS,58.2,0.61
CH45 3NX,64.3,0.74
CH44 5TX,56.9,0.67
CH44 2DF,67.8,0.94
CH45 2JF,64.8,0.73
CH43 4UX,61.8,0.65
CH42 5NX,55.9,0.64
CH48 5DZ,68.7,0.89
CH62 1EZ,76.3,0.96
CH49 8HL,51.4,0.74
CH45 8JB,52.2,0.73
CH48 9YG,67.3,1.01
CH61 3UD,52.9,0.73
CH42 9QG,75.4,1.05
CH61 0HA,58.6,0.82
CH46 6JT,60.5,0.97
CH45 5AP,49.4,0.61
CH49 6LH,55.2,0.67
CH41 5BU,74.1,0.81
CH63 3BH,62.0,0.97
CH43 6UJ,64.4,0.82
CH45 7QG,53.2,0.77
CH63 5JT,56.8,0.75
CH42 3XX,68.6,0.79
