postcode,epc,hpr
CM3 4JA,63.5,0.9
CM2 9TY,58.0,0.77
CM1 7BZ,66.3,0.89
CM2 8DH,63.0,0.84
CM1 6FT,66.8,0.86
CM1 4UW,59.9,0.88
CM1 6NN,64.1,0.98
CM2 7NQ,71.4,0.98
CM1 2JJ,66.5,0.94
CM3 5JQ,64.8,0.93
CM2 8SZ,71.6,0.9
CM3 5UX,74.7,0.97
CM2 8QA,73.1,0.95
CM1 6XP,66.4,0.95
CM1 6GJ,61.3,0.96
CM3 5LL,61.3,0.82
CM2 0QX,68.2,0.98
CM1 1SS,78.5,1.03
CM3 3EE,51.7,0.76
CM3 3BD,46.0,0.67
CM1 3LY,62.9,0.94
CM2 0SB,67.7,0.88
CM3 1AJ,51.5,0.84
CM1 2EN,70.2,0.96
CM1 6AR,82.8,1.15
CM1 1UE,67.2,0.89
CM2 9LQ,72.5,1.02
CM1 1LS,83.8,1.09
CM1 2DB,61.5,0.77
CM2 0JR,61.1,0.75
CM1 1DR,85.1,1.12
CM3 8BG,56.0,0.85
CM1 3HQ,67.0,0.87
CM1 6YU,62.0,0.9
CM2 8AF,64.1,0.85
CM1 2AN,64.5,0.81
CM2 6ZP,65.6,1.01
CM1 4QA,46.5,0.62
CM1 4AF,63.9,0.83
CM3 5WU,62.9,0.98
CM2 0ER,53.6,0.59
CM2 7HU,65.9,0.89
CM3 5ZW,64.9,0.97
CM3 4HY,53.3,0.74
CM2 6AT,75.3,1.0
CM2 0EU,54.2,0.66
CM1 2DE,63.4,0.87
CM2 6UJ,63.6,0.94
CM2 6YP,68.4,1.01
CM1 2PU,65.3,0.96
CM2 8HB,59.0,0.83
CM1 6TT,59.2,0.84
CM3 5GL,60.5,0.96
CM1 2AS,71.4,0.9
SS11 7DF,52.4,0.7
CM2 6GB,72.8,1.01
CM11 1PA,62.0,0.85
CM1 2AP,63.9,0.75
CM1 4ED,57.7,0.75
CM2 0JW,53.3,0.61
CM1 3GP,73.4,1.0
