district,epc,hpr
CM3,63.3,0.93
CM2,65.5,0.89
CM1,66.8,0.91
SS11,68.8,0.95
CM11,61.5,0.87
CM4,59.3,0.88
CM6,50.5,0.86
M8,72.0,0.82
CM77,48.3,0.69
