postcode,epc,hpr
BN15 8HQ,56.6,0.87
BN42 4HU,66.2,0.83
BN15 0RJ,55.7,0.66
BN43 5EQ,81.8,1.01
BN43 6TJ,58.0,0.89
BN15 0JA,62.8,0.87
BN43 5RB,59.5,0.85
BN15 9HY,61.9,0.79
BN15 0NW,60.3,0.89
BN15 9LD,57.4,0.83
BN15 0EN,61.6,0.87
BN43 5ES,80.8,1.03
BN15 9QL,64.2,0.91
BN43 5JE,63.8,0.92
BN15 9JZ,62.6,0.86
BN15 9PS,50.9,0.79
BN15 9JW,64.3,0.88
BN42 4LA,60.1,0.81
BN43 5NS,60.1,0.8
BN15 8JS,60.6,0.83
BN15 9EW,70.4,0.91
BN15 0AW,67.0,0.84
BN43 6RA,54.7,0.63
BN14 9JU,57.3,0.8
BN15 0AP,61.5,0.83
BN15 8LJ,71.2,0.92
BN42 4QU,63.9,0.89
BN15 8DF,59.8,0.78
BN43 6WP,54.1,0.74
BN42 4NS,57.1,0.81
BN15 9PN,51.3,0.82
BN15 8EU,66.0,0.76
BN15 9AN,58.7,0.73
BN15 0DD,62.4,0.96
BN15 9UG,60.5,0.9
BN15 8DS,76.2,0.99
BN43 6AD,59.1,0.89
BN43 6NQ,67.1,0.95
BN15 0NL,53.4,0.89
BN42 4DY,60.6,0.76
BN15 0AD,59.8,0.84
BN15 9LR,60.6,0.89
BN43 6LW,63.8,0.84
BN43 5BX,69.9,0.96
BN43 6WF,57.1,0.69
BN42 4LS,59.5,0.8
BN43 5UD,53.0,0.74
BN43 5DN,59.8,0.74
BN15 0BP,66.5,0.88
BN15 0EP,57.9,0.89
BN15 0HN,59.4,0.85
BN43 5TF,70.3,0.88
BN15 9UQ,56.1,0.81
BN15 8LB,57.7,0.85
BN43 5YD,66.3,0.81
BN15 8FA,85.0,1.1
BN42 4RG,64.9,0.84
BN15 8HB,67.9,0.93
BN15 0DW,71.1,0.91
BN15 8DE,58.3,0.74
BN43 5PH,79.3,1.01
BN42 4AR,63.8,0.8
BN42 4AT,56.8,0.75
BN43 5DD,55.8,0.8
BN15 9DX,77.4,0.92
BN43 6BS,64.7,0.81
BN15 0NU,55.9,0.82
BN15 0QX,35.7,0.64
BN43 5PD,79.5,1.01
BN15 8EW,59.3,0.88
BN15 0ES,58.5,0.88
BN15 9QS,66.2,0.84
BN43 6LG,64.9,0.85
BN15 9FQ,84.1,1.18
BN43 6DE,70.0,1.04
BN42 4RF,55.3,0.82
BN15 0BG,64.1,0.78
BN15 8FG,83.9,1.06
BN42 4AN,61.6,0.78
BN43 6TP,60.5,0.87
BN15 9AH,42.6,0.76
BN15 9SR,64.9,0.88
BN15 0NQ,58.7,0.9
BN43 6YN,63.8,0.89
BN43 5LE,66.2,0.85
BN15 0BT,57.4,0.9
BN43 5UQ,67.5,0.88
BN43 5XF,64.4,0.78
BN15 0HH,66.2,0.85
BN43 5WH,73.2,0.96
BN43 6LB,56.5,0.84
BN43 5GZ,67.3,0.86
BN15 8DD,62.4,0.89
BN15 9SH,59.6,0.88
BN42 4TN,58.8,0.86
BN15 8AG,47.1,0.84
BN43 5PF,80.3,1.01
BN15 0DF,64.8,0.88
BN43 5YG,58.3,0.8
BN41 1PQ,66.5,0.84
BN43 6AX,85.1,1.16
BN42 4RB,62.6,0.9
BN15 9PZ,65.1,0.78
BN43 6LJ,60.7,0.89
BN42 4HL,58.7,0.75
BN43 5ZE,60.5,0.77
BN15 4NL,83.0,1.18
BN43 5HB,63.2,0.88
BN42 4DT,69.6,0.82
BN15 9HJ,61.3,0.78
BN43 5TQ,67.8,0.84
BN43 6HE,60.4,0.82
BN15 8LE,67.6,0.95
BN42 4NP,59.4,0.74
BN15 9TS,60.8,0.89
BN43 5DB,54.4,0.76
BN42 4HJ,61.7,0.78
BN15 8PY,64.0,0.83
BN41 1PN,73.2,0.89
BN15 9TU,61.6,0.86
BN42 4QD,58.2,0.84
BN43 5JT,78.8,1.06
BN15 9HH,60.6,0.76
BN15 8PA,67.4,0.97
BN42 4YL,60.1,0.84
BN43 6TG,55.7,0.82
BN43 6YD,59.5,0.86
BN43 6RS,67.8,0.92
BN43 5RH,55.0,0.77
BN43 5LW,65.1,0.88
BN43 6LP,58.4,0.83
BN15 0LP,60.1,0.86
BN42 4AQ,62.5,0.81
BN15 9PX,60.9,0.79
BN43 5BH,79.7,1.02
BN42 4HR,59.7,0.84
BN15 9XD,58.6,0.78
BN15 9UP,60.6,0.74
BN15 8DX,55.8,0.86
BN43 6NB,70.9,0.87
BN15 9NF,63.1,0.82
BN42 4QT,65.1,0.9
BN42 4YQ,62.6,0.75
BN42 4AP,58.7,0.81
BN42 4TW,56.7,0.75
BN15 0NY,51.2,0.78
BN15 0EJ,63.6,0.89
BN15 8AR,64.4,0.9
BN43 5RE,59.7,0.9
BN43 5AN,76.6,0.97
BN15 9JY,62.0,0.88
BN42 4HN,56.8,0.71
BN15 0DN,70.2,0.93
BN15 9SP,60.3,0.85
BN15 8FE,86.7,1.13
BN15 8BD,48.7,0.7
BN15 0BY,62.8,0.89
BN42 4YH,62.3,0.91
BN15 0JT,55.2,0.79
BN42 4WA,63.1,0.93
BN15 9RX,62.8,0.96
BN41 1AR,86.8,1.08
BN43 6LA,61.4,0.86
BN15 9BX,62.3,0.83
BN15 9NR,52.8,0.79
BN15 9EB,60.8,0.84
BN43 6NR,67.9,0.95
BN41 1PR,65.6,0.85
BN43 6BP,61.3,0.84
BN43 5WF,61.0,0.72
BN15 9SQ,64.5,0.98
BN43 5JL,64.3,0.95
BN43 5PE,79.8,1.01
BN43 5AX,37.6,0.74
BN43 5HZ,64.0,0.78
BN15 8QA,62.1,0.8
BN43 5BG,79.7,1.01
BN42 4TJ,57.1,0.81
BN42 4DW,66.4,0.85
BN43 6AH,52.9,0.85
BN43 5HN,58.8,0.83
BN43 5RY,67.8,0.91
BN43 5TA,56.3,0.79
BN15 9NS,61.8,0.89
BN43 6LD,66.8,0.88
BN43 6PA,66.0,0.98
BN43 6RZ,41.8,0.72
BN43 5JP,68.1,0.97
