district,epc,hpr
IG2,64.7,0.78
IG8,61.3,0.76
E18,63.8,0.76
IG3,61.6,0.71
IG6,63.7,0.79
IG4,60.6,0.72
IG1,64.6,0.75
E11,61.6,0.75
IG5,62.0,0.76
RM6,65.3,0.82
IG7,65.3,0.85
RM8,64.7,0.9
E12,58.4,0.68
IG9,59.7,0.71
IG11,64.1,0.78
E7,57.0,0.72
B71,74.0,0.91
E4,1.0,0.36
RM5,59.0,0.8
LA1,82.0,1.16
