sector,epc,hpr,lat,long
GU46 6,64.3,0.9,-0.8330002597402594,51.33600755411253
GU52 0,67.6,0.99,-0.8501608275862069,51.257499086206906
GU52 8,76.3,1.03,-0.8334519537037038,51.25768074074077
GU46 7,66.2,0.94,-0.8299751428571428,51.34386365178569
GU51 3,64.7,0.92,-0.8310485568181822,51.28094234090906
GU51 2,68.4,0.97,-0.8251575384615385,51.29506238461537
GU51 4,65.7,0.91,-0.8466920352941173,51.28349533529412
RG27 8,65.0,0.91,-0.906102519163763,51.301266097560976
GU52 6,62.3,0.9,-0.8385611337209304,51.26426348255812
GU51 1,74.5,1.03,-0.8541041818181818,51.29265974125877
RG27 0,69.6,0.97,-0.975703563876652,51.32591428634362
RG29 1,65.6,0.91,-0.9462671176470582,51.24589133455883
GU51 5,73.1,1.02,-0.8591357637795282,51.274918732283446
GU17 0,63.6,0.87,-0.7921161490683228,51.33435769565215
RG27 9,69.8,0.99,-0.9646353665594865,51.28361537620573
GU10 5,64.9,0.91,-0.8564648773584909,51.221193061320754
GU17 9,69.0,0.96,-0.7850160296296296,51.321494207407405
GU52 7,61.4,0.89,-0.8387749555555554,51.27226693333335
RG7 1,78.2,1.13,-0.968753633431086,51.388662035190585
GU34 4,61.9,0.95,-0.9437025529411768,51.16906991176468
RG25 2,56.0,0.74,-1.0950962345132738,51.21486486283187
GU14 0,43.0,0.46,-0.7773266618357485,51.29026671980679
GU14 9,80.0,1.09,-0.7820270351437695,51.30434593610223
