district,epc,hpr
LE9,65.3,0.93
LE19,66.4,0.94
LE3,63.7,0.9
LE8,64.7,0.93
LE2,61.9,0.87
LE10,56.9,0.83
LE18,63.0,0.87
LE7,62.2,0.86
LE17,45.2,0.6
LE22,82.0,1.15
