sector,epc,hpr,lat,long
CO9 1,64.9,0.91,0.6248655035211267,51.93780791901408
CM7 1,67.8,0.94,0.5542843919597992,51.87185891959797
CM77 8,63.9,0.94,0.5863849909090907,51.8656876136364
CM8 2,67.3,0.93,0.6378573586206896,51.80978070344828
CM7 2,67.6,0.93,0.540902309090909,51.87841497575757
CM8 1,68.3,0.96,0.6268336929824557,51.79833196491228
CM3 2,58.3,0.87,0.5865165135135137,51.784124369369366
CM7 3,66.6,0.92,0.56834625,51.876081578703726
CM7 9,63.5,0.89,0.5676778287292821,51.8851100883978
CM7 4,51.5,0.83,0.4647564472573842,51.95744762447256
CO9 3,63.3,0.89,0.5947114687500001,51.98442178645832
CO6 2,63.2,0.89,0.7158191045454546,51.9294101909091
CM7 5,64.4,0.91,0.5364849541984735,51.90294931679387
CO9 2,64.0,0.91,0.6508634176706828,51.95556958634542
CO5 9,63.1,0.9,0.7210358167330677,51.83984411952193
CO9 4,54.3,0.87,0.5391031942857142,52.02483792
CO10 7,54.3,0.85,0.675130819607843,52.06046977254898
CO6 1,61.4,0.84,0.7351311618705035,51.87875119784177
CB9 7,58.3,0.86,0.4466199177215189,52.084182000000006
CM77 7,67.7,1.0,0.5282379343065693,51.86146382481754
CM8 3,69.0,0.96,0.6504861264822135,51.81190149011856
CM77 6,64.3,0.91,0.5045142643678161,51.875772528735645
CO8 5,57.9,0.87,0.765832080645161,51.973399306451626
CO10 8,49.8,0.81,0.5737524434389141,52.08613756108596
CM9 6,41.8,0.69,0.662208991202346,51.72251803225806
CM3 3,45.1,0.61,0.5193097170731711,51.77029899999997
CM7 6,70.9,0.98,nan,nan
CM3 4,56.0,0.71,0.5797276065573772,51.71634709426228
CM7 8,71.0,1.05,nan,nan
CM7 7,70.5,1.02,nan,nan
