postcode,epc,hpr
CO9 1EB,53.5,0.71
CM7 1FD,76.0,1.05
CM77 8GR,74.4,1.07
CM8 2PX,63.7,0.94
CM7 2RS,59.5,0.88
CM8 1NQ,68.8,0.99
CM3 2HX,53.8,0.81
CM7 3AG,67.9,1.04
CM7 3TB,74.4,1.01
CM7 3LE,63.5,0.93
CM7 9NF,60.2,0.84
CM8 2PB,67.3,0.93
CM7 4HD,46.3,0.81
CO9 3QW,65.4,0.85
CO6 2TB,73.3,1.04
CM7 5TZ,61.7,0.9
CM7 5NP,59.7,0.82
CM7 3XW,63.5,0.89
CM7 3RQ,64.4,0.91
CM7 5XD,83.3,1.11
CM8 1GE,77.7,1.01
CM8 2BS,57.2,0.73
CM7 1HW,62.3,0.84
CM8 1LJ,61.3,0.82
CO9 2LG,58.7,0.94
CO9 3QA,62.2,0.86
CM7 4RL,40.0,0.61
CM7 2TG,75.6,1.04
CO9 3QS,68.6,0.99
CO9 3HX,53.9,0.79
CM3 2FB,84.0,1.15
CM7 2PS,51.5,0.81
CM7 4JU,43.6,0.77
CO9 1UQ,73.8,1.02
CO9 1BL,66.4,0.91
CM77 8XW,72.0,1.02
CM8 2XU,70.8,0.92
CM8 2DY,64.7,0.86
CO5 9SR,59.8,0.93
CO9 4DR,49.7,0.78
CM8 1BX,55.3,0.81
CO6 2QX,50.7,0.62
CO9 2SS,71.9,0.98
CM77 8GJ,84.8,1.18
CM7 1FG,77.8,1.06
CM8 1UJ,75.8,1.03
CO9 4NX,54.7,0.87
CO9 1FZ,83.8,1.13
CM7 1WA,67.8,1.01
CM7 3QP,70.2,1.0
CM77 8GE,83.5,1.18
CM7 1HP,63.0,0.79
CM7 1TG,61.0,0.93
CM8 1DT,68.5,0.92
CO9 2SL,54.0,0.64
CM8 1NP,70.8,0.94
CO10 7NE,53.4,0.88
CM7 3JA,54.5,0.66
CO5 9LT,66.5,0.89
CM7 9EQ,59.6,0.82
CO9 2LD,61.7,0.9
CM8 2EY,64.6,0.9
CM7 3RW,66.4,1.02
CM8 2DD,56.2,0.72
CO10 7ND,61.1,0.95
CM7 3DS,61.9,0.89
CO6 2NW,65.2,0.95
CM8 2LJ,61.6,0.87
CM8 1DR,75.1,0.79
CM8 1GY,72.9,1.04
CM7 9TR,60.6,0.85
CM8 1GF,82.2,1.12
CO6 1NP,49.3,0.69
CM7 1EZ,56.3,0.71
CM77 8RA,72.0,1.0
CB9 7BY,66.8,0.99
CO10 7AX,63.3,0.98
CM77 8HP,66.3,0.93
CM7 1EX,63.2,0.78
CM77 7YE,64.4,0.98
CO9 2HQ,59.1,0.84
CO6 2SY,73.0,1.05
CM77 7XE,69.4,1.0
CM8 3SP,62.7,0.91
CM8 2GF,74.8,1.04
CM7 9LJ,64.2,0.86
CM7 9NE,58.7,0.84
CM77 7GZ,68.1,1.01
CO9 1FL,89.2,1.18
CM77 6RY,45.3,0.58
CM8 3SR,63.9,0.9
CO9 4HY,50.4,0.6
CO10 7BG,53.0,0.86
CO8 5AQ,84.0,1.18
CM7 3PQ,60.5,0.87
CO9 1EF,76.2,1.05
CM8 2NE,57.7,0.69
CM8 1EG,69.6,1.02
CM7 4DG,48.3,0.74
CM7 5SD,54.9,0.63
