district,epc,hpr
CO9,62.8,0.9
CM7,65.1,0.91
CM77,65.5,0.96
CM8,68.0,0.95
CM3,58.3,0.87
CO6,62.4,0.87
CO5,63.1,0.9
CO10,53.7,0.85
CB9,58.3,0.86
CO8,57.9,0.87
CM9,41.8,0.69
