district,epc,hpr
OX26,69.5,0.99
OX16,68.7,0.95
OX5,64.2,0.9
OX27,62.1,0.9
OX15,62.2,0.92
NN13,47.6,0.78
OX17,56.5,0.86
OX25,67.3,0.98
OX20,62.2,0.85
MK18,56.6,0.86
OX33,53.0,0.88
OX3,50.7,0.81
HP18,53.0,0.83
OX7,58.1,0.95
OX2,32.9,0.68
