postcode,epc,hpr
TN3 0LN,20.0,0.58
TN3 8HH,54.2,0.85
TN17 3DZ,70.1,0.86
TN17 3LJ,59.8,0.87
TN4 9NE,65.4,0.74
TN17 3BU,61.1,0.86
TN17 4DW,51.7,0.85
TN12 8AQ,78.5,1.16
TN4 9HD,55.6,0.73
TN4 9JJ,59.5,0.87
TN2 3AP,72.5,0.96
TN1 1ST,51.5,0.63
TN4 8SD,61.3,0.78
TN2 5UN,62.2,0.79
TN12 6UR,61.5,0.9
TN17 3AL,60.0,0.85
TN2 3SW,74.2,0.99
TN3 8BG,45.0,0.74
TN12 6BW,67.9,1.02
TN4 8SX,64.4,0.99
TN4 9EP,63.9,0.96
TN4 9DY,75.3,1.07
TN17 1JB,39.0,0.75
TN2 3RR,66.6,0.78
TN1 2SB,63.8,0.78
TN4 9LY,55.0,0.68
TN2 3JJ,68.9,0.95
TN4 9EN,63.9,0.92
TN1 1SF,56.7,0.63
TN4 0NH,74.5,1.02
TN12 6BQ,68.5,1.0
TN12 6SJ,51.5,0.89
TN2 3BZ,69.8,0.95
TN2 4BA,45.4,0.83
TN2 5BS,52.7,0.8
TN2 3GH,71.5,0.95
TN4 0PE,54.1,0.67
TN4 9EX,63.2,0.86
TN17 3AY,66.2,0.96
TN12 8EL,49.8,0.84
TN2 4NW,61.4,0.89
TN2 3JT,58.7,0.89
TN2 3XR,85.9,1.18
TN18 4JN,74.1,1.05
TN17 1EA,50.1,0.9
TN1 1SG,54.6,0.7
TN18 4AA,44.4,0.6
TN11 0PG,55.0,0.78
TN1 2PA,52.9,0.69
TN2 4BT,60.6,0.89
TN4 9TU,58.1,0.77
TN1 1LL,58.4,0.65
TN3 0QG,59.5,0.76
TN12 6BJ,63.3,0.97
TN2 5NA,59.2,0.8
TN17 1EE,57.7,0.9
TN18 5PG,43.3,0.75
TN17 2RA,45.8,0.8
TN4 0SZ,59.5,0.89
TN18 4BY,54.1,0.64
TN1 2EX,50.3,0.67
TN17 3LZ,64.2,0.94
TN1 2DS,68.9,0.9
TN2 3FN,84.2,1.18
TN4 9PW,64.7,0.88
TN11 0QF,44.0,0.57
TN2 3JA,78.7,1.04
TN12 6UA,62.7,0.9
TN4 8UN,56.0,0.73
TN12 6JU,60.9,0.84
TN2 5AE,57.4,0.87
TN4 8PH,60.4,0.75
TN1 2RQ,77.6,1.0
TN12 6NP,50.0,0.79
TN4 9PJ,78.6,1.03
TN2 5GQ,86.3,1.15
TN2 4NT,58.0,0.78
TN2 5TA,60.0,0.87
TN2 3JQ,72.3,0.97
TN18 4DW,57.4,0.6
TN2 3GA,74.1,1.05
TN12 6UP,58.6,0.86
TN1 2RY,59.1,0.66
TN1 1LF,61.7,0.68
TN4 0BA,69.6,0.91
TN17 1LZ,39.2,0.5
TN4 9XW,71.0,1.04
TN4 9HH,57.5,0.72
TN3 0ET,59.5,0.77
TN4 9RW,69.0,0.99
TN12 6ED,57.9,0.86
TN4 9HX,65.8,0.8
TN4 8RY,69.7,0.93
TN12 7PP,40.8,0.76
TN12 6UD,63.3,0.96
TN1 2NG,61.1,0.73
TN17 4ED,69.5,0.91
TN1 2BT,71.2,0.89
TN18 4LT,64.2,0.94
TN2 5LF,64.6,0.91
TN4 8UG,54.4,0.74
TN2 5AX,58.2,0.7
TN12 6BB,58.0,0.81
TN4 0SQ,76.1,0.98
TN4 0NT,68.5,0.92
TN4 8XN,56.8,0.65
TN4 9UB,55.6,0.66
TN3 0HP,57.3,0.69
TN4 8UQ,50.9,0.68
TN4 8EL,60.2,0.82
TN4 9XS,64.5,0.92
TN12 6UH,63.3,0.9
TN1 2XD,51.7,0.69
TN1 2DF,68.7,0.9
TN4 9LB,71.8,1.02
TN12 6AH,63.3,0.87
TN3 0EU,59.5,0.75
TN2 5PP,69.6,0.71
TN17 2QY,45.6,0.71
TN1 2JQ,54.4,0.71
TN4 8UL,50.8,0.64
TN4 9JA,58.3,0.71
TN1 1RU,61.8,0.8
TN3 0AB,57.7,0.81
TN17 2AB,42.5,0.72
TN4 0NZ,74.6,0.94
TN4 0NU,60.9,0.73
TN1 2FH,85.9,1.06
TN1 2PB,59.1,0.74
TN17 2DG,41.1,0.75
TN2 5FA,85.4,1.16
TN1 2UN,62.0,0.84
TN2 5EX,66.7,1.0
TN2 4SQ,55.4,0.69
TN2 4UU,60.2,0.75
TN4 8DJ,69.1,0.82
TN2 3JG,84.9,1.09
TN17 2AH,52.7,0.87
TN1 1BX,55.6,0.76
TN18 5DU,48.5,0.83
TN12 6HT,62.0,0.91
TN1 2XJ,52.1,0.75
TN18 4LB,59.6,0.91
TN4 9AA,61.0,0.86
TN4 8NU,57.3,0.66
TN4 0TR,64.2,0.9
TN12 6RG,37.3,0.8
TN4 8RP,59.9,0.79
TN2 5NR,55.9,0.69
TN4 9PA,59.8,0.7
TN4 8UB,61.5,0.76
TN17 4DZ,72.4,0.89
TN4 0NQ,68.5,1.01
TN4 8JX,62.5,0.81
TN12 6RS,65.3,0.87
TN17 2BZ,56.3,0.93
TN1 1SQ,56.1,0.62
TN4 9HJ,55.6,0.7
TN2 4UG,50.9,0.67
TN3 0PN,58.6,0.76
TN2 5TD,43.2,0.55
TN11 0NS,50.4,0.67
TN12 6AP,62.9,0.88
TN3 0LD,64.1,0.94
TN3 8DA,41.4,0.71
TN4 9XT,68.4,0.94
TN2 3XU,83.0,1.18
TN3 0DB,61.4,0.86
TN4 0ET,55.3,0.74
TN2 3AL,66.5,0.92
TN17 3RG,61.8,0.93
TN1 1YR,57.8,0.64
TN12 6JY,68.1,1.01
TN2 5BG,52.1,0.62
TN4 9SD,67.2,0.8
TN2 3JR,61.6,0.88
TN2 5LE,57.5,0.69
TN12 6HQ,51.5,0.8
TN4 8BT,65.1,0.77
TN2 4SL,50.2,0.63
TN2 5FW,82.3,1.09
TN12 7LR,57.3,0.87
TN17 3DY,68.8,0.92
TN18 4HT,77.4,1.04
TN1 2RJ,62.7,0.79
TN2 3UJ,63.3,0.95
TN2 5AA,53.0,0.71
TN4 9RN,54.7,0.75
TN2 3GG,76.0,1.02
TN2 4NS,57.2,0.83
TN12 8AG,62.5,1.0
TN1 2FA,80.2,1.11
TN4 8BQ,82.4,1.05
TN4 0EB,60.3,0.76
TN2 5QY,49.2,0.65
TN4 9YE,70.3,0.96
TN4 8QY,69.2,0.99
TN4 8JG,61.3,0.88
TN4 8BG,60.8,0.67
TN2 5GH,81.8,1.13
TN4 9ST,60.8,0.89
TN12 6SH,46.0,0.78
TN4 9LN,64.8,0.75
TN2 4LN,64.2,0.88
TN2 5LT,69.0,0.96
TN1 2EH,58.0,0.78
TN2 3JD,78.3,0.98
TN2 5LN,58.9,0.88
TN12 6AR,59.0,0.83
TN17 2DH,45.0,0.59
TN4 0RD,57.9,0.76
TN4 0EX,58.9,0.72
TN4 0PJ,48.9,0.82
TN2 5HT,76.3,1.02
TN1 1LS,53.5,0.65
TN4 0RG,80.0,1.07
TN4 8SA,74.5,0.95
TN12 6HL,61.7,0.87
TN1 2JY,58.1,0.69
TN17 2JZ,73.0,1.0
TN2 4TP,70.1,0.94
TN2 3RT,51.8,0.7
TN4 0NP,76.1,0.87
TN2 3FZ,88.8,1.1
TN3 0YA,61.7,0.94
TN4 0XA,61.9,0.88
TN1 2EU,62.5,0.76
TN2 4JS,56.3,0.73
TN17 3HF,54.2,0.64
TN2 3FX,88.0,1.11
TN1 2BD,59.4,0.64
TN1 2DB,66.1,0.79
TN4 9RB,50.2,0.59
TN1 1NU,74.5,0.99
TN4 9BS,59.9,0.72
TN1 2XW,76.0,0.94
TN18 5LA,63.6,0.87
TN1 2EP,50.0,0.68
TN4 9PY,48.2,0.64
TN4 9HB,57.7,0.67
TN2 4JA,66.2,0.93
TN17 3EW,53.2,0.51
TN18 5LQ,72.9,1.03
TN1 2EY,64.2,0.82
TN2 5SY,49.8,0.71
TN4 8ET,59.0,0.71
