postcode,epc,hpr
CA2 6DE,57.2,0.88
CA1 2LD,70.5,1.02
CA2 5UW,60.3,0.69
CA6 5SG,53.7,0.92
CA4 8BA,67.3,1.01
CA3 9HE,58.6,0.88
CA2 4BY,62.2,0.91
CA1 3BF,79.9,1.02
CA3 0FU,84.3,1.17
CA2 4JE,58.4,0.89
CA2 4QN,84.0,1.17
CA8 2JJ,41.0,0.74
CA6 6AZ,47.1,0.78
CA1 2FE,83.0,1.16
CA4 8DL,66.2,0.96
CA6 4QL,44.2,0.75
CA2 5HZ,73.0,1.02
CA8 1AG,84.5,1.18
CA2 4BH,60.4,0.75
CA2 4EW,57.1,0.65
CA3 9ER,65.0,0.96
CA5 7LF,82.7,1.15
CA3 8PL,70.6,0.98
CA1 2AZ,55.1,0.68
CA8 2LZ,36.8,0.62
CA2 7TQ,61.7,0.9
CA1 3RP,60.7,0.91
CA8 9EX,45.6,0.79
CA1 3LD,61.6,0.89
CA2 7EH,64.5,0.89
CA4 8BX,64.9,0.94
CA3 9FN,68.5,0.97
CA2 4AB,56.8,0.67
CA1 3RD,82.5,1.17
CA1 2TF,71.3,0.98
CA3 9JH,70.2,0.97
CA2 4EN,55.2,0.65
CA8 2LQ,38.6,0.78
CA3 0AD,59.7,0.77
CA2 5UF,58.9,0.69
CA5 6BD,59.4,0.92
CA6 5UG,47.5,0.79
CA3 0LF,65.8,1.0
CA2 7XY,62.9,0.93
CA1 3BB,52.8,0.81
CA2 7EU,68.1,0.94
CA2 4PS,62.4,0.92
CA2 7XG,63.1,0.95
CA2 5NP,53.3,0.63
CA2 5PQ,51.5,0.73
CA2 5SW,56.0,0.91
CA1 3TR,69.5,1.0
CA2 5RH,64.7,0.92
CA2 5UG,61.5,0.64
CA1 2DG,55.3,0.69
CA6 5SF,49.8,0.77
CA1 2EX,64.1,0.89
CA2 5PD,48.3,0.65
CA3 9SP,63.7,0.9
CA2 7BA,62.4,0.82
CA2 7ER,60.8,0.9
CA3 0FD,81.2,0.97
CA2 5PH,74.3,0.99
CA8 1SU,66.4,0.95
CA1 2LL,60.1,0.68
CA1 1BE,56.6,0.64
CA2 6QH,68.2,0.96
CA2 5XE,62.1,0.73
CA1 2NE,63.3,0.98
CA1 2RJ,66.5,0.92
CA2 5LY,64.9,0.97
CA4 8QW,65.2,0.95
CA2 5DX,56.3,0.71
CA6 5UL,58.9,0.87
CA8 2QS,29.7,0.58
CA1 2NH,50.2,0.65
CA4 8FL,83.2,1.18
CA4 8DE,63.6,0.94
CA2 7SU,64.2,0.94
CA2 7BD,56.4,0.67
CA1 3TL,68.6,0.98
CA2 7JY,64.9,0.85
CA4 8AQ,64.6,0.91
CA8 9BH,53.4,0.71
CA3 0PB,66.4,1.03
CA8 1AL,69.0,0.99
CA1 1HQ,47.4,0.51
CA1 2LW,60.8,0.68
CA3 0BF,83.4,1.16
CA2 5NZ,71.8,0.84
CA6 6PA,44.7,0.84
CA8 1BU,64.4,0.89
CA3 0ER,61.0,0.95
CA1 3AY,67.2,0.94
CA2 5ED,71.3,0.93
CA2 7BF,80.2,1.11
CA1 3HZ,64.6,1.01
CA1 3HX,73.5,1.04
CA2 4HB,73.1,0.93
CA8 1JE,60.1,0.86
CA2 7PU,58.8,0.87
CA2 7PZ,60.2,0.88
CA4 8HA,61.2,0.94
CA2 6SH,60.5,0.96
CA1 2ET,62.6,0.71
CA5 6AJ,83.8,1.18
CA6 4AW,58.2,0.84
CA3 0QL,65.9,1.0
CA2 6EN,65.1,0.99
CA1 2XG,70.9,1.0
CA3 9HA,62.3,0.92
CA6 5TR,42.1,0.77
CA1 3LN,65.0,0.97
DG16 5JB,32.4,0.61
CA4 8LD,65.3,0.98
CA2 6BY,82.7,1.14
CA2 6QR,70.6,1.02
CA1 2TP,64.0,0.93
CA2 7QB,61.6,0.9
CA3 0DB,64.5,0.97
CA1 2FH,82.2,1.15
CA8 1LP,64.7,0.95
CA8 1TT,66.7,0.93
CA2 5JP,59.9,0.73
CA6 5WE,67.8,1.16
CA8 1BN,51.2,0.77
CA5 7LG,83.2,1.16
CA5 6LU,55.1,0.93
CA1 2FD,80.6,1.12
CA2 5JH,56.0,0.7
CA1 1LE,52.3,0.7
CA2 7PQ,58.2,0.72
CA1 2DD,62.4,0.74
CA3 9PW,46.1,0.71
CA8 9BA,65.5,0.92
CA3 9FB,68.8,1.0
CA3 0PZ,66.9,1.0
CA1 2AJ,55.6,0.67
CA8 1HT,45.6,0.88
CA6 4AH,57.8,0.92
CA1 3GW,61.8,1.0
CA2 6RJ,78.5,1.12
CA2 5NA,58.2,0.68
CA1 2SR,56.3,0.95
CA2 7ET,58.3,0.87
CA2 5EU,54.9,0.68
CA2 6EJ,66.6,0.94
CA1 3DL,55.2,0.86
CA2 7JL,50.5,0.59
CA2 7QD,61.2,0.78
