postcode,epc,hpr
EN8 7HY,76.5,1.0
EN10 6PP,62.0,0.85
EN11 0JS,61.5,0.68
EN11 0RU,61.4,0.78
EN11 8RW,51.5,0.77
EN11 9QS,39.8,0.75
EN7 6HW,65.5,0.92
EN8 8LZ,77.8,0.99
EN8 8SR,64.6,0.86
EN7 6BE,62.5,0.92
EN8 9HW,58.2,0.8
EN8 8EB,82.3,1.06
EN10 7QD,66.1,0.91
EN7 6NJ,66.3,0.97
EN10 6FZ,77.0,1.02
EN11 0FG,82.8,1.08
EN7 5DU,56.0,0.69
EN11 0GN,78.6,0.99
EN11 8RR,76.9,1.0
EN11 8JU,74.4,0.89
EN8 8DU,62.5,0.86
EN8 8JF,45.3,0.76
EN8 0BS,66.5,0.88
EN8 8JW,68.8,0.99
EN10 7QE,60.3,0.71
EN8 0UL,66.5,0.94
EN11 9NJ,64.3,0.87
EN11 8DQ,50.9,0.84
EN10 6FN,74.8,1.0
EN10 6PZ,71.3,0.88
EN8 7JB,65.9,0.7
EN10 7JH,51.3,0.66
EN11 0FQ,84.6,1.17
EN8 0RW,58.4,0.79
EN8 0XB,64.2,0.94
EN10 6GF,79.0,1.06
EN11 8UH,61.4,0.8
EN7 6TD,85.0,1.15
EN8 0ER,69.9,0.89
EN11 9FE,73.8,1.04
EN7 6QX,59.3,0.92
EN11 8PF,43.4,0.78
EN8 9FG,83.6,1.18
EN11 0AH,57.7,0.7
EN8 9NW,62.9,0.81
EN10 7HG,60.0,0.78
EN7 6XJ,68.2,1.01
EN7 6HJ,66.1,0.94
EN8 8UF,67.7,0.9
EN7 6EA,66.1,0.89
EN7 6WS,67.5,1.01
EN8 0UN,58.0,0.95
EN8 0DU,56.6,0.83
EN11 0AB,53.4,0.66
EN8 9FE,83.5,1.03
EN11 8NU,76.9,1.0
EN7 6RJ,55.8,0.68
EN10 6GE,81.9,1.13
EN7 6DY,83.2,1.18
EN11 9AH,61.9,0.89
EN11 8RP,68.6,0.9
EN8 8DW,63.5,0.81
EN11 0JP,50.9,0.68
EN8 7PA,75.6,0.99
EN10 6AZ,72.6,1.0
EN11 0RH,58.5,0.76
EN11 0LJ,58.4,0.71
EN7 5DW,59.3,0.67
EN11 8TH,75.6,1.0
EN11 9QW,42.0,0.74
EN8 8EJ,68.2,0.94
EN11 9FR,76.9,1.01
EN8 0HB,68.8,0.89
EN11 8UG,76.8,1.01
EN7 5LW,57.3,0.84
EN10 6FL,76.6,1.01
EN7 6WA,67.4,1.0
EN10 6NL,59.4,0.88
EN8 0QS,68.5,0.95
EN8 9HZ,51.0,0.76
EN11 0JD,62.1,0.85
EN11 9NE,64.3,0.83
EN8 0EB,55.9,0.82
EN8 0PQ,64.8,0.86
EN7 6WZ,66.5,1.0
EN11 8EF,55.1,0.82
EN8 9FR,83.9,1.18
EN7 5RP,56.4,0.75
EN7 5NZ,60.0,0.77
EN11 8NJ,50.6,0.81
EN7 5EA,65.2,0.75
EN10 6EW,60.8,0.83
EN11 8DX,61.3,0.81
EN11 9DF,56.3,0.84
EN8 8PJ,57.9,0.63
EN11 0AD,59.9,0.74
EN8 8EQ,71.0,0.98
EN7 6JQ,66.9,0.91
EN8 7SQ,69.7,0.86
EN8 0AT,69.3,0.77
EN8 8UU,59.0,0.8
EN11 8AY,58.0,0.82
EN11 8UQ,67.1,0.85
EN10 6HL,64.0,0.86
EN7 6AS,53.9,0.63
EN7 6QH,63.2,0.81
EN7 5FE,71.5,1.02
EN11 9HW,56.7,0.83
EN11 8EA,57.4,0.83
EN11 8HD,66.3,0.87
EN8 9LZ,52.9,0.81
EN11 9EA,50.9,0.65
EN11 9LH,61.7,0.87
EN8 8UL,65.3,0.89
EN10 6HT,51.3,0.68
EN8 9QR,61.6,0.78
EN8 0JH,53.2,0.6
EN8 0DL,72.9,1.0
EN8 7EF,70.7,0.94
EN10 6GD,75.9,1.05
EN10 6AT,67.2,0.86
EN7 6UN,67.0,1.0
EN8 9AE,61.7,0.78
EN8 8JU,52.6,0.7
EN8 7TJ,72.0,0.96
EN10 7QJ,52.7,0.81
EN7 6SR,71.2,1.03
EN8 9QA,68.0,0.9
EN8 0TG,64.3,0.82
EN8 0XH,64.8,0.99
EN10 6FH,75.8,0.99
EN11 8AS,62.1,0.76
