district,epc,hpr
DA6,64.9,0.84
SE2,63.6,0.72
DA7,60.1,0.75
DA17,65.2,0.84
DA8,67.9,0.87
DA14,64.1,0.83
DA1,65.4,0.87
DA16,60.0,0.77
DA15,60.0,0.75
SE28,68.4,0.93
DA5,60.7,0.78
DA18,65.7,0.7
SE9,60.0,0.78
