postcode,epc,hpr
SK9 4DR,65.2,0.94
CW5 7RR,73.6,1.04
CW1 3NE,66.3,0.89
CW5 6NH,63.6,0.93
CW2 6HL,58.7,0.62
CW1 3RT,66.0,0.96
SK11 8NA,71.8,0.9
SK11 8BF,79.6,1.11
WA16 8WB,68.7,1.0
SK9 3JT,68.7,0.96
CW1 4NJ,67.9,0.9
SK12 2DD,64.9,0.94
SK11 8SZ,64.1,0.94
CW2 7RS,67.5,0.89
SK9 7HZ,57.3,0.83
CW11 4PL,67.0,0.88
CW1 3SU,56.8,0.86
CW2 8DJ,62.3,0.89
SK9 2SN,77.3,1.0
CW3 0HL,59.8,0.99
ST7 2PS,65.7,0.93
CW5 8EQ,47.8,0.86
CW12 3TB,64.1,0.97
SK9 7NP,58.5,0.88
SK10 5ER,62.0,0.9
SK10 2BT,84.9,1.18
CW2 7EP,57.4,0.64
CW12 3AN,52.1,0.76
SK12 2HH,53.2,0.74
SK9 7SF,61.9,0.88
CW1 4AR,60.0,0.85
CW1 3GT,73.8,1.01
CW2 6LZ,70.4,0.95
SK12 1HA,58.4,0.84
CW10 9HN,52.0,0.7
CW11 4PN,61.0,0.86
CW11 2XG,44.8,0.81
CW2 5SS,83.2,1.18
CW5 5AS,29.8,0.71
CW1 3LN,65.8,0.96
SK9 2SS,85.0,1.18
CW10 0EP,62.8,0.97
CW5 5NP,64.1,0.88
SK9 6BY,65.6,0.91
CW5 7RB,48.0,0.85
SK11 8BZ,56.0,0.84
CW5 6EG,49.7,0.94
CW5 5GL,79.9,1.02
CW1 3BS,56.6,0.65
CW1 4HB,62.1,0.9
WA16 8JQ,68.1,0.93
ST7 2TF,85.4,1.12
SK11 7PQ,66.4,0.91
CW12 1HJ,65.5,0.92
CW5 6EY,61.9,0.89
CW1 4QD,77.7,1.05
CW2 7QL,69.1,1.0
CW5 8LQ,50.6,0.92
CW5 5QR,61.7,0.79
SK9 3NJ,59.8,0.92
CW11 4TL,60.4,0.88
SK9 7RG,61.2,0.93
SK11 9GG,84.0,1.16
CW10 9GQ,64.0,1.01
CW2 8SR,62.8,0.98
CW2 5TR,83.8,1.18
WA16 6XA,57.0,0.92
CW10 9PY,84.3,1.05
WA16 6RP,62.6,0.79
CW2 8UH,61.5,0.94
CW7 4DP,43.3,0.79
SK12 1RL,68.9,0.89
CW1 3ZE,76.6,1.07
SK9 5NQ,58.4,0.82
CW6 9JD,54.7,0.88
CW11 4TS,64.7,0.98
ST7 3RD,54.7,0.85
SK9 6BZ,61.0,0.86
SK9 4BS,74.8,0.97
ST7 3JE,60.4,0.97
CW5 7HD,48.3,0.75
CW1 3AE,53.7,0.65
CW12 3HP,62.4,0.86
SK10 3AP,66.1,0.89
CW2 5LR,60.1,0.96
SK12 2PY,65.2,0.77
SK11 8WG,65.0,0.96
CW12 1PA,57.8,0.84
SK10 2ER,59.8,0.84
CW5 5SQ,55.1,0.6
CW11 3GL,62.6,0.93
CW4 8AQ,83.9,1.17
SK10 2RF,64.6,0.93
SK12 1HL,64.0,0.91
SK9 5DA,68.9,0.96
CW2 7HY,60.1,0.74
CW12 4PN,59.3,0.93
CW5 7EY,57.9,0.82
CW2 7BH,66.8,0.78
CW1 3NW,60.7,0.73
CW5 5UE,71.5,1.02
SK11 7QE,60.9,0.7
CW2 7JR,57.9,0.65
SK11 7QQ,58.5,0.69
CW1 4AU,60.8,0.81
CW1 5NY,56.7,0.78
CW1 2NU,58.0,0.7
SK12 2EX,72.2,0.99
SK10 1QB,59.8,0.89
SK10 4AZ,58.8,0.91
SK10 4XY,64.0,1.0
CW11 3HU,70.9,0.99
SK10 4XJ,65.3,0.96
CW11 3HS,80.5,1.12
CW1 2JH,62.6,0.86
CW5 8BU,46.1,0.78
CW11 1HE,55.7,0.7
SK9 2HB,66.3,0.94
SK11 6RG,57.4,0.8
SK10 5EA,64.8,0.96
CW5 5HH,57.2,0.64
CW2 5TN,83.0,1.17
CW11 1RP,45.2,0.76
CW1 4SP,65.8,0.97
SK9 4DG,65.8,0.93
CW5 7SY,84.6,1.18
SK9 7NA,63.2,0.89
