postcode,epc,hpr
LE5 2LW,66.7,0.81
LE2 0DW,56.4,0.65
LE2 9FS,62.9,0.9
LE1 7LT,65.8,0.95
LE5 6XQ,62.1,0.88
LE3 6LA,64.1,0.94
LE2 3AE,54.3,0.59
LE5 1FB,59.7,0.83
LE2 0GD,55.7,0.62
LE5 1AX,80.9,1.09
LE5 6HJ,56.7,0.75
LE5 1LY,77.0,0.99
LE5 1RG,63.8,0.91
LE4 6AY,54.7,0.65
LE2 9RY,65.5,0.87
LE4 7TJ,65.4,0.94
LE1 1NB,66.2,0.92
LE5 0QB,51.9,0.6
LE4 0QA,62.0,0.88
LE2 8BB,51.1,0.66
LE5 1PQ,75.8,1.05
LE2 1BB,53.6,0.61
LE4 5LE,74.0,0.99
LE5 2AJ,54.7,0.83
LE1 5RA,69.0,0.96
LE3 1QR,65.5,0.82
LE2 9GD,61.3,0.89
LE3 1JL,53.3,0.79
LE3 6LE,62.9,0.86
LE4 2DS,72.1,0.95
LE2 3BW,52.1,0.6
LE2 7EF,64.9,0.92
LE3 1GS,61.7,0.8
LE3 0QJ,57.8,0.65
LE3 2FR,56.7,0.74
LE3 9QB,68.0,0.94
LE2 3EF,52.4,0.7
LE3 2AB,59.9,0.77
LE5 1RT,66.2,0.93
LE2 9BQ,64.8,0.92
LE2 8TN,53.1,0.63
LE5 1FE,53.2,0.65
LE3 5PA,72.4,0.95
LE2 3BB,50.6,0.68
LE5 6SJ,63.0,0.93
LE2 9RE,63.1,0.85
LE4 6JA,55.7,0.69
LE2 0FH,59.9,0.71
LE3 5FL,84.9,1.05
LE2 6FL,53.7,0.64
LE5 1AY,80.9,1.09
LE4 5AF,85.9,1.03
LE2 8GB,55.0,0.68
LE1 7GD,74.0,0.91
LE4 0BE,77.6,1.02
LE3 5HU,83.2,1.02
LE2 6SS,61.3,0.84
LE5 6DS,58.1,0.8
LE4 6AQ,55.1,0.66
LE5 5NQ,63.1,0.82
LE3 9HJ,64.0,0.93
LE5 5TP,58.8,0.77
LE5 0PP,59.2,0.84
LE2 1XB,62.2,0.81
LE2 3GE,52.6,0.68
LE4 2HD,62.0,0.89
LE5 1UH,65.5,0.96
LE4 6PE,52.6,0.68
LE1 1QD,69.3,0.96
LE2 0DJ,53.3,0.58
LE3 9EL,72.3,1.0
LE3 1AN,53.6,0.67
LE3 1EU,56.0,0.71
LE2 8UH,70.4,0.91
LE2 1RD,60.1,0.76
LE1 6WU,52.7,0.68
LE3 6DG,54.1,0.74
LE4 1DA,68.2,0.94
LE3 1QU,63.2,0.92
LE4 7QR,72.1,0.92
LE3 5RL,71.8,0.96
LE2 7DU,55.6,0.67
LE3 5FA,52.9,0.62
LE1 5XQ,67.2,0.86
LE2 8GG,56.3,0.67
LE1 6RU,91.0,1.09
LE4 7RZ,70.7,0.98
LE2 3AD,60.9,0.79
LE1 2AW,74.3,1.06
LE5 0PJ,57.5,0.79
LE3 6LP,63.5,0.88
LE3 6QU,67.0,0.95
LE5 5TH,55.8,0.75
LE4 9DR,58.1,0.86
LE2 0SA,58.2,0.67
LE4 5HD,55.7,0.68
LE4 6GB,54.2,0.65
LE3 9HT,66.1,0.93
LE2 7EE,73.4,0.98
LE4 5HZ,85.0,1.16
LE2 8JD,54.0,0.69
LE2 0DR,51.0,0.61
LE4 2DH,56.2,0.77
LE3 1LP,71.6,0.92
LE1 3RF,70.2,0.93
LE3 9RA,72.2,0.92
LE4 9UR,63.8,0.8
LE3 9EG,65.4,0.94
LE1 2AB,56.5,0.58
LE2 6EZ,60.9,0.95
LE3 2BB,57.4,0.7
LE5 3QG,64.3,0.75
LE1 1QH,76.2,1.0
LE5 5NJ,53.3,0.61
LE4 7ZP,64.7,0.91
LE5 4UG,71.2,0.95
LE2 0GA,51.9,0.63
LE4 0AW,74.3,0.98
LE2 3ET,73.0,1.01
LE1 4AY,81.9,1.06
LE4 0RT,70.8,0.94
LE4 6AW,59.8,0.8
LE4 0UB,69.5,0.94
LE2 9BJ,67.8,0.91
LE3 6PQ,64.8,0.78
LE3 8LD,68.1,0.92
LE1 6PL,73.1,0.96
LE3 1RN,61.5,0.85
LE2 1FU,55.6,0.62
LE2 1ZA,68.0,0.84
LE3 9BS,62.3,0.91
LE4 5DX,64.7,0.87
LE5 1PL,80.1,1.03
LE2 7BB,82.0,1.17
LE3 9JT,66.2,0.85
LE4 2GL,64.0,0.86
LE5 5PA,54.6,0.63
LE5 4PN,54.6,0.68
LE5 3FS,71.0,0.92
LE2 1WL,53.8,0.64
LE1 6NU,62.4,0.89
LE3 1PR,61.5,0.86
LE1 2EB,73.5,0.94
LE5 6PJ,59.4,0.91
LE2 9LQ,67.9,0.98
LE2 2PJ,66.0,0.71
LE1 2FB,70.9,0.93
LE3 5RS,58.9,0.74
LE5 4WQ,63.0,0.76
LE2 3JN,58.5,0.69
LE4 5GE,53.8,0.62
LE3 0DB,58.4,0.72
LE5 5FA,56.7,0.62
LE5 5DQ,55.4,0.66
LE2 6SQ,59.7,0.77
LE1 1TH,85.2,1.05
LE3 1SR,62.6,0.9
LE4 0SA,69.9,0.94
LE5 3TP,58.9,0.65
LE3 6AN,59.3,0.69
LE2 0FW,54.2,0.62
LE3 5FJ,84.6,1.07
LE2 6NY,78.3,1.05
LE5 4EH,62.8,0.9
LE1 1RA,73.2,1.02
LE5 1WA,75.4,1.05
LE5 3HR,55.6,0.6
LE4 6NJ,57.5,0.71
LE2 1LE,56.9,0.65
LE5 6DH,65.7,0.82
LE5 2FG,73.0,0.93
LE5 5FY,55.5,0.62
LE5 4DD,57.1,0.7
LE5 0FG,54.8,0.64
LE1 5XU,67.6,1.07
LE5 1SY,60.8,0.94
LE3 5EG,54.2,0.67
LE3 1AX,56.4,0.66
LE5 2RF,64.2,0.9
LE5 5HL,55.4,0.6
LE2 8TH,54.0,0.72
LE2 6TU,59.8,0.91
LE4 9DN,67.6,0.91
LE4 2FA,63.8,0.81
LE4 9DJ,63.0,0.83
LE5 4EQ,72.4,0.93
LE2 0DL,52.8,0.64
LE3 1QW,63.1,0.87
LE3 6NS,60.1,0.87
LE1 1QS,73.5,1.0
LE5 6TS,64.1,0.83
LE5 6AA,57.4,0.78
LE2 7JH,56.8,0.69
LE2 6GH,52.3,0.7
LE5 1HT,65.4,0.92
LE4 1AD,71.2,0.99
LE2 0UW,70.8,0.72
LE2 6JJ,63.0,0.74
LE4 0JT,53.6,0.79
LE2 1DG,58.8,0.64
LE3 0DU,54.9,0.67
LE1 4QB,76.9,0.93
LE5 5AH,61.9,0.73
LE4 2PA,57.6,0.85
LE5 4PZ,69.8,0.94
LE1 2ET,71.4,0.95
LE2 7PL,59.1,0.77
LE2 3YF,52.8,0.71
LE4 6GF,64.9,0.85
LE4 1EJ,62.7,0.95
LE2 9PQ,63.0,0.95
LE2 6PB,66.1,0.91
LE3 1QA,69.2,0.96
LE2 7AL,77.6,1.04
LE5 1SA,57.5,0.79
LE4 6JX,46.9,0.62
LE5 5NR,60.9,0.89
LE1 6UN,66.8,0.85
LE4 6JW,52.3,0.62
LE3 1RA,60.9,0.88
LE4 7SW,63.7,1.0
LE3 2EL,54.6,0.78
LE2 6TG,57.5,0.92
LE5 0PD,57.0,0.84
LE5 1NA,61.0,0.85
LE4 6GX,53.6,0.71
LE5 6SE,55.2,0.86
LE5 0EB,56.4,0.58
LE3 6NE,63.0,0.85
LE4 6DX,65.1,0.61
LE2 6FD,52.2,0.69
LE2 7HY,77.9,1.01
LE4 6HB,54.7,0.65
LE4 0SQ,74.7,1.01
LE5 5ER,53.8,0.61
LE1 7HB,46.4,0.63
LE2 3AG,50.7,0.62
LE3 0BA,57.5,0.66
LE3 5LH,51.7,0.62
LE2 3FN,54.9,0.71
LE2 0AQ,53.7,0.52
LE3 2EA,53.3,0.69
LE3 9PX,63.0,0.79
LE4 0GG,56.7,0.93
LE1 6XL,46.4,0.63
LE1 2ND,67.8,0.85
LE3 5SA,58.0,0.7
LE3 2BF,51.0,0.63
LE5 1QF,73.6,1.03
LE3 1DH,58.9,0.75
LE3 8LE,71.4,0.97
LE2 7NX,74.8,1.06
LE3 6QT,69.9,0.95
LE2 6ES,80.2,1.07
LE4 5FA,80.4,1.13
LE2 3NG,72.9,1.08
