sector,epc,hpr,lat,long
LE5 2,62.4,0.88,-1.0613460284090903,52.6390736590909
LE2 0,60.0,0.7,-1.1166175786163512,52.63282859748429
LE2 9,65.0,0.89,-1.1550247968750005,52.58773471484372
LE1 7,69.9,0.94,-1.125305581081081,52.6272454054054
LE5 6,60.1,0.86,-1.0686360114942532,52.62710168390807
LE3 6,61.2,0.83,-1.1779909209302322,52.63746319069767
LE2 3,56.4,0.74,-1.1114721162790695,52.610015311627926
LE5 1,70.2,0.97,-1.0638171265822784,52.65264175000004
LE4 6,58.3,0.72,-1.115032978609626,52.650594695187166
LE4 7,61.6,0.83,-1.107105833333333,52.66240958333334
LE1 1,71.9,0.96,-1.1280607391304347,52.63446622826086
LE5 0,65.8,0.87,-1.0955008023952093,52.6455604011976
LE4 0,67.2,0.91,-1.1523491716417904,52.65555297388059
LE2 8,59.0,0.78,-1.148966783251231,52.60339294581279
LE2 1,57.3,0.68,-1.1141631304347823,52.62360770048308
LE4 5,66.0,0.86,-1.1264794010695185,52.65342291443847
LE1 5,68.2,0.91,-1.1361788275862068,52.63293538793104
LE3 1,61.4,0.83,-1.175420344262295,52.62471118852463
LE4 2,64.3,0.88,-1.1434438818897628,52.66688253149606
LE2 7,67.8,0.88,-1.1397343252427172,52.62224435922323
LE3 0,56.3,0.7,-1.153569168316832,52.62836451980195
LE3 2,54.1,0.69,-1.170809162280702,52.61194878947366
LE3 9,63.1,0.85,-1.1674610112359554,52.646463333333365
LE3 5,64.2,0.82,-1.1476103356164378,52.63692042465752
LE2 6,62.7,0.84,-1.1294742371541502,52.60320944664029
LE5 5,55.7,0.68,-1.1015354177777774,52.62704242666669
LE1 6,66.1,0.89,-1.1320078290598294,52.630205495726486
LE4 1,64.2,0.95,-1.1672386829268286,52.67044519512194
LE1 2,70.5,0.92,-1.1230710697674426,52.64081183720931
LE4 9,63.0,0.88,-1.09138049122807,52.6583574035088
LE1 3,69.4,0.93,-1.1306387474747477,52.63957832323232
LE5 3,58.0,0.68,-1.1084045500000008,52.63874776874999
LE5 4,61.8,0.8,-1.089861642857143,52.63545965714288
LE1 4,75.5,0.99,-1.1384586111111117,52.637847027777774
LE3 8,67.9,0.9,-1.198837574898785,52.64862100404855
LE2 2,59.0,0.76,-1.0891726058394156,52.61266107299269
LE7 9,72.6,1.04,-0.9921497125382271,52.62932615902142
LE3 3,59.2,0.81,-1.2061179565217393,52.62126440711464
LE18 1,62.5,0.82,-1.1104701854304633,52.59130820529803
LE7 7,83.7,1.18,-1.1671231073619628,52.690764092024544
lE2 7,62.5,0.51,nan,nan
LE4 3,84.1,1.18,-1.1314641774193552,52.682178344085976
LE24 2,62.0,0.8,nan,nan
LE1 0,75.0,0.71,nan,nan
